,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,frontend,a,us-east-1,us-east-1,30,30,1.0
1,1,frontend,a,us-west-1,us-west-1,240,240,1.0
2,1,b,c,us-east-1,us-east-1,-1,-1,1.0
3,1,c,d,us-east-1,us-east-1,-1,-1,1.0
4,1,a,b,us-east-1,us-east-1,-1,-1,1.0
5,1,b,c,us-west-1,us-west-1,-1,-1,1.0
6,1,c,d,us-west-1,us-west-1,-1,-1,1.0
7,1,a,b,us-west-1,us-west-1,-1,-1,1.0
0,2,frontend,a,us-east-1,us-east-1,108,108,1.0
1,2,frontend,a,us-west-1,us-west-1,360,360,1.0
2,2,b,c,us-east-1,us-east-1,-1,-1,1.0
3,2,c,d,us-east-1,us-east-1,-1,-1,1.0
4,2,a,b,us-east-1,us-east-1,-1,-1,1.0
5,2,b,c,us-west-1,us-west-1,-1,-1,1.0
6,2,c,d,us-west-1,us-west-1,-1,-1,1.0
7,2,a,b,us-west-1,us-west-1,-1,-1,1.0
0,3,frontend,a,us-east-1,us-east-1,103,103,1.0
1,3,frontend,a,us-west-1,us-west-1,339,339,1.0
2,3,b,c,us-east-1,us-east-1,-1,-1,1.0
3,3,c,d,us-east-1,us-east-1,-1,-1,1.0
4,3,a,b,us-east-1,us-east-1,-1,-1,1.0
5,3,b,c,us-west-1,us-west-1,-1,-1,1.0
6,3,c,d,us-west-1,us-west-1,-1,-1,1.0
7,3,a,b,us-west-1,us-west-1,-1,-1,1.0
0,4,frontend,a,us-east-1,us-east-1,95,95,1.0
1,4,frontend,a,us-west-1,us-west-1,260,260,1.0
2,4,b,c,us-east-1,us-east-1,-1,-1,1.0
3,4,c,d,us-east-1,us-east-1,-1,-1,1.0
4,4,a,b,us-east-1,us-east-1,-1,-1,1.0
5,4,b,c,us-west-1,us-west-1,-1,-1,1.0
6,4,c,d,us-west-1,us-west-1,-1,-1,1.0
7,4,a,b,us-west-1,us-west-1,-1,-1,1.0
0,5,frontend,a,us-east-1,us-east-1,116,116,1.0
1,5,frontend,a,us-west-1,us-west-1,400,436,0.9174311926605505
2,5,frontend,a,us-west-1,us-east-1,36,436,0.08256880733944955
3,5,b,c,us-east-1,us-east-1,-1,-1,1.0
4,5,c,d,us-east-1,us-east-1,-1,-1,1.0
5,5,a,b,us-east-1,us-east-1,-1,-1,1.0
6,5,b,c,us-west-1,us-west-1,-1,-1,1.0
7,5,c,d,us-west-1,us-west-1,-1,-1,1.0
8,5,a,b,us-west-1,us-west-1,-1,-1,1.0
0,6,frontend,a,us-east-1,us-east-1,120,120,1.0
1,6,frontend,a,us-west-1,us-west-1,327,327,1.0
2,6,b,c,us-east-1,us-east-1,-1,-1,1.0
3,6,c,d,us-east-1,us-east-1,-1,-1,1.0
4,6,a,b,us-east-1,us-east-1,-1,-1,1.0
5,6,b,c,us-west-1,us-west-1,-1,-1,1.0
6,6,c,d,us-west-1,us-west-1,-1,-1,1.0
7,6,a,b,us-west-1,us-west-1,-1,-1,1.0
0,9,frontend,a,us-east-1,us-east-1,96,96,1.0
1,9,frontend,a,us-west-1,us-west-1,400,581,0.6884681583476764
2,9,frontend,a,us-west-1,us-east-1,181,581,0.31153184165232356
3,9,b,c,us-east-1,us-east-1,-1,-1,1.0
4,9,c,d,us-east-1,us-east-1,-1,-1,1.0
5,9,a,b,us-east-1,us-east-1,-1,-1,1.0
6,9,b,c,us-west-1,us-west-1,-1,-1,1.0
7,9,c,d,us-west-1,us-west-1,-1,-1,1.0
8,9,a,b,us-west-1,us-west-1,-1,-1,1.0
0,10,frontend,a,us-east-1,us-east-1,93,93,1.0
1,10,frontend,a,us-west-1,us-west-1,400,662,0.6042296072507553
2,10,frontend,a,us-west-1,us-east-1,262,662,0.3957703927492447
3,10,b,c,us-east-1,us-east-1,-1,-1,1.0
4,10,c,d,us-east-1,us-east-1,-1,-1,1.0
5,10,a,b,us-east-1,us-east-1,-1,-1,1.0
6,10,b,c,us-west-1,us-west-1,-1,-1,1.0
7,10,c,d,us-west-1,us-west-1,-1,-1,1.0
8,10,a,b,us-west-1,us-west-1,-1,-1,1.0
0,12,frontend,a,us-east-1,us-east-1,83,83,1.0
1,12,frontend,a,us-west-1,us-west-1,447,745,0.6
2,12,frontend,a,us-west-1,us-east-1,298,745,0.4
3,12,b,c,us-east-1,us-east-1,-1,-1,1.0
4,12,c,d,us-east-1,us-east-1,-1,-1,1.0
5,12,a,b,us-east-1,us-east-1,-1,-1,1.0
6,12,b,c,us-west-1,us-west-1,-1,-1,1.0
7,12,c,d,us-west-1,us-west-1,-1,-1,1.0
8,12,a,b,us-west-1,us-west-1,-1,-1,1.0
0,13,frontend,a,us-east-1,us-east-1,93,93,1.0
1,13,frontend,a,us-west-1,us-west-1,454,776,0.5850515463917526
2,13,frontend,a,us-west-1,us-east-1,322,776,0.41494845360824745
3,13,b,c,us-east-1,us-east-1,-1,-1,1.0
4,13,c,d,us-east-1,us-east-1,-1,-1,1.0
