,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,2,frontend,a,us-west-1,us-west-1,281,378,0.7433862433862434
1,2,frontend,a,us-west-1,us-east-1,97,378,0.2566137566137566
2,2,frontend,a,us-east-1,us-east-1,68,68,1.0
3,2,b,c,us-west-1,us-west-1,-1,-1,1.0
4,2,c,d,us-west-1,us-west-1,-1,-1,1.0
5,2,a,b,us-west-1,us-west-1,-1,-1,1.0
6,2,b,c,us-east-1,us-east-1,-1,-1,1.0
7,2,c,d,us-east-1,us-east-1,-1,-1,1.0
8,2,a,b,us-east-1,us-east-1,-1,-1,1.0
0,4,frontend,a,us-west-1,us-west-1,310,442,0.7013574660633484
1,4,frontend,a,us-west-1,us-east-1,132,442,0.2986425339366516
2,4,frontend,a,us-east-1,us-east-1,106,106,1.0
3,4,b,c,us-west-1,us-west-1,-1,-1,1.0
4,4,c,d,us-west-1,us-west-1,-1,-1,1.0
5,4,a,b,us-west-1,us-west-1,-1,-1,1.0
6,4,b,c,us-east-1,us-east-1,-1,-1,1.0
7,4,c,d,us-east-1,us-east-1,-1,-1,1.0
8,4,a,b,us-east-1,us-east-1,-1,-1,1.0
0,5,frontend,a,us-west-1,us-west-1,265,364,0.728021978021978
1,5,frontend,a,us-west-1,us-east-1,99,364,0.27197802197802196
2,5,frontend,a,us-east-1,us-east-1,107,107,1.0
3,5,b,c,us-west-1,us-west-1,-1,-1,1.0
4,5,c,d,us-west-1,us-west-1,-1,-1,1.0
5,5,a,b,us-west-1,us-west-1,-1,-1,1.0
6,5,b,c,us-east-1,us-east-1,-1,-1,1.0
7,5,c,d,us-east-1,us-east-1,-1,-1,1.0
8,5,a,b,us-east-1,us-east-1,-1,-1,1.0
0,6,frontend,a,us-west-1,us-west-1,265,398,0.6658291457286433
1,6,frontend,a,us-west-1,us-east-1,133,398,0.3341708542713568
2,6,frontend,a,us-east-1,us-east-1,117,117,1.0
3,6,b,c,us-west-1,us-west-1,-1,-1,1.0
4,6,c,d,us-west-1,us-west-1,-1,-1,1.0
5,6,a,b,us-west-1,us-west-1,-1,-1,1.0
6,6,b,c,us-east-1,us-east-1,-1,-1,1.0
7,6,c,d,us-east-1,us-east-1,-1,-1,1.0
8,6,a,b,us-east-1,us-east-1,-1,-1,1.0
0,7,frontend,a,us-west-1,us-west-1,265,394,0.6725888324873096
1,7,frontend,a,us-west-1,us-east-1,129,394,0.32741116751269034
2,7,frontend,a,us-east-1,us-east-1,112,112,1.0
3,7,b,c,us-west-1,us-west-1,-1,-1,1.0
4,7,c,d,us-west-1,us-west-1,-1,-1,1.0
5,7,a,b,us-west-1,us-west-1,-1,-1,1.0
6,7,b,c,us-east-1,us-east-1,-1,-1,1.0
7,7,c,d,us-east-1,us-east-1,-1,-1,1.0
8,7,a,b,us-east-1,us-east-1,-1,-1,1.0
0,8,frontend,a,us-west-1,us-west-1,265,415,0.6385542168674698
1,8,frontend,a,us-west-1,us-east-1,150,415,0.3614457831325301
2,8,frontend,a,us-east-1,us-east-1,92,92,1.0
3,8,b,c,us-west-1,us-west-1,-1,-1,1.0
4,8,c,d,us-west-1,us-west-1,-1,-1,1.0
5,8,a,b,us-west-1,us-west-1,-1,-1,1.0
6,8,b,c,us-east-1,us-east-1,-1,-1,1.0
7,8,c,d,us-east-1,us-east-1,-1,-1,1.0
8,8,a,b,us-east-1,us-east-1,-1,-1,1.0
0,9,frontend,a,us-west-1,us-west-1,265,383,0.6919060052219321
1,9,frontend,a,us-west-1,us-east-1,118,383,0.30809399477806787
