,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,31,31,1.0
1,1,b,c,us-west-1,us-west-1,283,283,1.0
2,1,frontend,a,us-east-1,us-east-1,30,30,1.0
3,1,frontend,a,us-west-1,us-west-1,283,283,1.0
4,1,c,d,us-east-1,us-east-1,31,31,1.0
5,1,c,d,us-west-1,us-west-1,283,283,1.0
6,1,a,b,us-east-1,us-east-1,31,31,1.0
7,1,a,b,us-west-1,us-west-1,283,283,1.0
8,1,SOURCE,frontend,XXXX,us-east-1,30,313,0.09584664536741214
9,1,SOURCE,frontend,XXXX,us-west-1,283,313,0.9041533546325878
0,2,b,c,us-east-1,us-east-1,30,30,1.0
1,2,b,c,us-west-1,us-west-1,341,341,1.0
2,2,frontend,a,us-east-1,us-east-1,30,30,1.0
3,2,frontend,a,us-west-1,us-west-1,341,341,1.0
4,2,c,d,us-east-1,us-east-1,30,30,1.0
5,2,c,d,us-west-1,us-west-1,341,341,1.0
6,2,a,b,us-east-1,us-east-1,30,30,1.0
7,2,a,b,us-west-1,us-west-1,341,341,1.0
8,2,SOURCE,frontend,XXXX,us-east-1,30,371,0.08086253369272237
9,2,SOURCE,frontend,XXXX,us-west-1,341,371,0.9191374663072777
0,3,b,c,us-east-1,us-east-1,110,110,1.0
1,3,b,c,us-west-1,us-west-1,308,308,1.0
2,3,frontend,a,us-east-1,us-east-1,110,110,1.0
3,3,frontend,a,us-west-1,us-west-1,308,308,1.0
4,3,c,d,us-east-1,us-east-1,110,110,1.0
5,3,c,d,us-west-1,us-west-1,308,308,1.0
6,3,a,b,us-east-1,us-east-1,110,110,1.0
7,3,a,b,us-west-1,us-west-1,308,308,1.0
8,3,SOURCE,frontend,XXXX,us-east-1,110,418,0.2631578947368421
9,3,SOURCE,frontend,XXXX,us-west-1,308,418,0.7368421052631579
0,4,b,c,us-east-1,us-east-1,103,103,1.0
1,4,b,c,us-west-1,us-west-1,272,272,1.0
2,4,frontend,a,us-east-1,us-east-1,103,103,1.0
3,4,frontend,a,us-west-1,us-west-1,272,272,1.0
4,4,c,d,us-east-1,us-east-1,103,103,1.0
5,4,c,d,us-west-1,us-west-1,272,272,1.0
6,4,a,b,us-east-1,us-east-1,103,103,1.0
7,4,a,b,us-west-1,us-west-1,272,272,1.0
8,4,SOURCE,frontend,XXXX,us-east-1,103,375,0.27466666666666667
9,4,SOURCE,frontend,XXXX,us-west-1,272,375,0.7253333333333334
0,5,b,c,us-east-1,us-east-1,96,96,1.0
1,5,b,c,us-west-1,us-west-1,320,320,1.0
2,5,frontend,a,us-east-1,us-east-1,96,96,1.0
3,5,frontend,a,us-west-1,us-west-1,320,320,1.0
4,5,c,d,us-east-1,us-east-1,96,96,1.0
5,5,c,d,us-west-1,us-west-1,320,320,1.0
6,5,a,b,us-east-1,us-east-1,96,96,1.0
7,5,a,b,us-west-1,us-west-1,320,320,1.0
8,5,SOURCE,frontend,XXXX,us-east-1,96,416,0.23076923076923078
9,5,SOURCE,frontend,XXXX,us-west-1,320,416,0.7692307692307693
0,6,b,c,us-east-1,us-east-1,116,116,1.0
1,6,b,c,us-west-1,us-west-1,271,271,1.0
2,6,frontend,a,us-east-1,us-east-1,115,115,1.0
3,6,frontend,a,us-west-1,us-west-1,271,271,1.0
4,6,c,d,us-east-1,us-east-1,116,116,1.0
5,6,c,d,us-west-1,us-west-1,271,271,1.0
6,6,a,b,us-east-1,us-east-1,115,115,1.0
7,6,a,b,us-west-1,us-west-1,271,271,1.0
8,6,SOURCE,frontend,XXXX,us-east-1,115,386,0.2979274611398964
9,6,SOURCE,frontend,XXXX,us-west-1,271,386,0.7020725388601037
0,7,b,c,us-east-1,us-east-1,122,122,1.0
1,7,b,c,us-west-1,us-west-1,290,290,1.0
2,7,frontend,a,us-east-1,us-east-1,121,121,1.0
3,7,frontend,a,us-west-1,us-west-1,290,290,1.0
4,7,c,d,us-east-1,us-east-1,122,122,1.0
5,7,c,d,us-west-1,us-west-1,290,290,1.0
6,7,a,b,us-east-1,us-east-1,122,122,1.0
7,7,a,b,us-west-1,us-west-1,290,290,1.0
8,7,SOURCE,frontend,XXXX,us-east-1,121,411,0.2944038929440389
9,7,SOURCE,frontend,XXXX,us-west-1,290,411,0.7055961070559611
0,8,b,c,us-east-1,us-east-1,90,90,1.0
1,8,b,c,us-west-1,us-west-1,312,312,1.0
2,8,frontend,a,us-east-1,us-east-1,89,89,1.0
3,8,frontend,a,us-west-1,us-west-1,312,312,1.0
4,8,c,d,us-east-1,us-east-1,90,90,1.0
5,8,c,d,us-west-1,us-west-1,312,312,1.0
6,8,a,b,us-east-1,us-east-1,90,90,1.0
7,8,a,b,us-west-1,us-west-1,312,312,1.0
8,8,SOURCE,frontend,XXXX,us-east-1,89,401,0.22194513715710723
9,8,SOURCE,frontend,XXXX,us-west-1,312,401,0.7780548628428927
0,9,b,c,us-east-1,us-east-1,99,99,1.0
1,9,b,c,us-west-1,us-west-1,289,289,1.0
2,9,frontend,a,us-east-1,us-east-1,99,99,1.0
3,9,frontend,a,us-west-1,us-west-1,289,289,1.0
4,9,c,d,us-east-1,us-east-1,99,99,1.0
