,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,2,frontend,a,us-west-1,us-west-1,315,315,1.0
1,2,frontend,a,us-east-1,us-east-1,105,105,1.0
2,2,b,c,us-west-1,us-west-1,-1,-1,1.0
3,2,c,d,us-west-1,us-west-1,-1,-1,1.0
4,2,a,b,us-west-1,us-west-1,-1,-1,1.0
5,2,b,c,us-east-1,us-east-1,-1,-1,1.0
6,2,c,d,us-east-1,us-east-1,-1,-1,1.0
7,2,a,b,us-east-1,us-east-1,-1,-1,1.0
0,3,frontend,a,us-west-1,us-west-1,417,417,1.0
1,3,frontend,a,us-east-1,us-east-1,105,105,1.0
2,3,b,c,us-west-1,us-west-1,-1,-1,1.0
3,3,c,d,us-west-1,us-west-1,-1,-1,1.0
4,3,a,b,us-west-1,us-west-1,-1,-1,1.0
5,3,b,c,us-east-1,us-east-1,-1,-1,1.0
6,3,c,d,us-east-1,us-east-1,-1,-1,1.0
7,3,a,b,us-east-1,us-east-1,-1,-1,1.0
0,4,frontend,a,us-west-1,us-west-1,296,296,1.0
1,4,frontend,a,us-east-1,us-east-1,102,102,1.0
2,4,b,c,us-west-1,us-west-1,-1,-1,1.0
3,4,c,d,us-west-1,us-west-1,-1,-1,1.0
4,4,a,b,us-west-1,us-west-1,-1,-1,1.0
5,4,b,c,us-east-1,us-east-1,-1,-1,1.0
6,4,c,d,us-east-1,us-east-1,-1,-1,1.0
7,4,a,b,us-east-1,us-east-1,-1,-1,1.0
0,5,frontend,a,us-west-1,us-west-1,500,677,0.7385524372230429
1,5,frontend,a,us-west-1,us-east-1,177,677,0.2614475627769572
2,5,frontend,a,us-east-1,us-east-1,100,100,1.0
3,5,b,c,us-west-1,us-west-1,-1,-1,1.0
4,5,c,d,us-west-1,us-west-1,-1,-1,1.0
5,5,a,b,us-west-1,us-west-1,-1,-1,1.0
6,5,b,c,us-east-1,us-east-1,-1,-1,1.0
7,5,c,d,us-east-1,us-east-1,-1,-1,1.0
8,5,a,b,us-east-1,us-east-1,-1,-1,1.0
0,6,frontend,a,us-west-1,us-west-1,500,540,0.9259259259259259
1,6,frontend,a,us-west-1,us-east-1,40,540,0.07407407407407407
2,6,frontend,a,us-east-1,us-east-1,133,133,1.0
3,6,b,c,us-west-1,us-west-1,-1,-1,1.0
4,6,c,d,us-west-1,us-west-1,-1,-1,1.0
5,6,a,b,us-west-1,us-west-1,-1,-1,1.0
6,6,b,c,us-east-1,us-east-1,-1,-1,1.0
7,6,c,d,us-east-1,us-east-1,-1,-1,1.0
8,6,a,b,us-east-1,us-east-1,-1,-1,1.0
0,7,frontend,a,us-west-1,us-west-1,500,709,0.7052186177715092
1,7,frontend,a,us-west-1,us-east-1,209,709,0.2947813822284908
2,7,frontend,a,us-east-1,us-east-1,101,101,1.0
3,7,b,c,us-west-1,us-west-1,-1,-1,1.0
4,7,c,d,us-west-1,us-west-1,-1,-1,1.0
5,7,a,b,us-west-1,us-west-1,-1,-1,1.0
6,7,b,c,us-east-1,us-east-1,-1,-1,1.0
7,7,c,d,us-east-1,us-east-1,-1,-1,1.0
8,7,a,b,us-east-1,us-east-1,-1,-1,1.0
0,8,frontend,a,us-west-1,us-west-1,500,551,0.9074410163339383
1,8,frontend,a,us-west-1,us-east-1,51,551,0.0925589836660617
2,8,frontend,a,us-east-1,us-east-1,88,88,1.0
3,8,b,c,us-west-1,us-west-1,-1,-1,1.0
4,8,c,d,us-west-1,us-west-1,-1,-1,1.0
5,8,a,b,us-west-1,us-west-1,-1,-1,1.0
6,8,b,c,us-east-1,us-east-1,-1,-1,1.0
7,8,c,d,us-east-1,us-east-1,-1,-1,1.0
8,8,a,b,us-east-1,us-east-1,-1,-1,1.0
0,9,frontend,a,us-west-1,us-west-1,500,528,0.946969696969697
1,9,frontend,a,us-west-1,us-east-1,28,528,0.05303030303030303
2,9,frontend,a,us-east-1,us-east-1,101,101,1.0
3,9,b,c,us-west-1,us-west-1,-1,-1,1.0
4,9,c,d,us-west-1,us-west-1,-1,-1,1.0
5,9,a,b,us-west-1,us-west-1,-1,-1,1.0
6,9,b,c,us-east-1,us-east-1,-1,-1,1.0
7,9,c,d,us-east-1,us-east-1,-1,-1,1.0
8,9,a,b,us-east-1,us-east-1,-1,-1,1.0
0,10,frontend,a,us-west-1,us-west-1,489,489,1.0
1,10,frontend,a,us-east-1,us-east-1,83,83,1.0
2,10,b,c,us-west-1,us-west-1,-1,-1,1.0
3,10,c,d,us-west-1,us-west-1,-1,-1,1.0
4,10,a,b,us-west-1,us-west-1,-1,-1,1.0
5,10,b,c,us-east-1,us-east-1,-1,-1,1.0
6,10,c,d,us-east-1,us-east-1,-1,-1,1.0
7,10,a,b,us-east-1,us-east-1,-1,-1,1.0
0,11,frontend,a,us-west-1,us-west-1,500,531,0.9416195856873822
1,11,frontend,a,us-west-1,us-east-1,31,531,0.0583804143126177
2,11,frontend,a,us-east-1,us-east-1,107,107,1.0
3,11,b,c,us-west-1,us-west-1,-1,-1,1.0
4,11,c,d,us-west-1,us-west-1,-1,-1,1.0
5,11,a,b,us-west-1,us-west-1,-1,-1,1.0
6,11,b,c,us-east-1,us-east-1,-1,-1,1.0
7,11,c,d,us-east-1,us-east-1,-1,-1,1.0
8,11,a,b,us-east-1,us-east-1,-1,-1,1.0
0,12,frontend,a,us-west-1,us-west-1,453,453,1.0
1,12,frontend,a,us-east-1,us-east-1,98,98,1.0
2,12,b,c,us-west-1,us-west-1,-1,-1,1.0
3,12,c,d,us-west-1,us-west-1,-1,-1,1.0
4,12,a,b,us-west-1,us-west-1,-1,-1,1.0
5,12,b,c,us-east-1,us-east-1,-1,-1,1.0
6,12,c,d,us-east-1,us-east-1,-1,-1,1.0
7,12,a,b,us-east-1,us-east-1,-1,-1,1.0
0,13,frontend,a,us-west-1,us-west-1,466,466,1.0
1,13,frontend,a,us-east-1,us-east-1,109,109,1.0
2,13,b,c,us-west-1,us-west-1,-1,-1,1.0
3,13,c,d,us-west-1,us-west-1,-1,-1,1.0
4,13,a,b,us-west-1,us-west-1,-1,-1,1.0
5,13,b,c,us-east-1,us-east-1,-1,-1,1.0
6,13,c,d,us-east-1,us-east-1,-1,-1,1.0
7,13,a,b,us-east-1,us-east-1,-1,-1,1.0
0,14,frontend,a,us-west-1,us-west-1,500,504,0.9920634920634921
1,14,frontend,a,us-west-1,us-east-1,4,504,0.007936507936507936
2,14,frontend,a,us-east-1,us-east-1,86,86,1.0
3,14,b,c,us-west-1,us-west-1,-1,-1,1.0
4,14,c,d,us-west-1,us-west-1,-1,-1,1.0
5,14,a,b,us-west-1,us-west-1,-1,-1,1.0
6,14,b,c,us-east-1,us-east-1,-1,-1,1.0
7,14,c,d,us-east-1,us-east-1,-1,-1,1.0
8,14,a,b,us-east-1,us-east-1,-1,-1,1.0
0,15,frontend,a,us-west-1,us-west-1,500,521,0.9596928982725528
1,15,frontend,a,us-west-1,us-east-1,21,521,0.04030710172744722
2,15,frontend,a,us-east-1,us-east-1,90,90,1.0
3,15,b,c,us-west-1,us-west-1,-1,-1,1.0
4,15,c,d,us-west-1,us-west-1,-1,-1,1.0
5,15,a,b,us-west-1,us-west-1,-1,-1,1.0
6,15,b,c,us-east-1,us-east-1,-1,-1,1.0
7,15,c,d,us-east-1,us-east-1,-1,-1,1.0
8,15,a,b,us-east-1,us-east-1,-1,-1,1.0
0,16,frontend,a,us-west-1,us-west-1,500,510,0.9803921568627451
1,16,frontend,a,us-west-1,us-east-1,10,510,0.0196078431372549
2,16,frontend,a,us-east-1,us-east-1,107,107,1.0
3,16,b,c,us-west-1,us-west-1,-1,-1,1.0
4,16,c,d,us-west-1,us-west-1,-1,-1,1.0
5,16,a,b,us-west-1,us-west-1,-1,-1,1.0
6,16,b,c,us-east-1,us-east-1,-1,-1,1.0
7,16,c,d,us-east-1,us-east-1,-1,-1,1.0
8,16,a,b,us-east-1,us-east-1,-1,-1,1.0
0,17,frontend,a,us-west-1,us-west-1,494,494,1.0
1,17,frontend,a,us-east-1,us-east-1,100,100,1.0
2,17,b,c,us-west-1,us-west-1,-1,-1,1.0
3,17,c,d,us-west-1,us-west-1,-1,-1,1.0
4,17,a,b,us-west-1,us-west-1,-1,-1,1.0
5,17,b,c,us-east-1,us-east-1,-1,-1,1.0
6,17,c,d,us-east-1,us-east-1,-1,-1,1.0
