,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,4,frontend,a,us-west-1,us-west-1,157,157,1.0
1,4,frontend,a,us-central-1,us-central-1,236,236,1.0
2,4,frontend,a,us-south-1,us-south-1,27,27,1.0
3,4,frontend,a,us-east-1,us-east-1,227,227,1.0
4,4,c,d,us-west-1,us-west-1,-1,-1,1.0
5,4,a,b,us-west-1,us-west-1,-1,-1,1.0
6,4,b,c,us-west-1,us-west-1,-1,-1,1.0
7,4,c,d,us-central-1,us-central-1,-1,-1,1.0
8,4,a,b,us-central-1,us-central-1,-1,-1,1.0
9,4,b,c,us-central-1,us-central-1,-1,-1,1.0
10,4,c,d,us-south-1,us-south-1,-1,-1,1.0
11,4,a,b,us-south-1,us-south-1,-1,-1,1.0
12,4,b,c,us-south-1,us-south-1,-1,-1,1.0
13,4,c,d,us-east-1,us-east-1,-1,-1,1.0
14,4,a,b,us-east-1,us-east-1,-1,-1,1.0
15,4,b,c,us-east-1,us-east-1,-1,-1,1.0
0,5,frontend,a,us-west-1,us-west-1,278,278,1.0
1,5,frontend,a,us-central-1,us-central-1,204,204,1.0
2,5,frontend,a,us-south-1,us-south-1,57,57,1.0
3,5,frontend,a,us-east-1,us-east-1,266,266,1.0
4,5,c,d,us-west-1,us-west-1,-1,-1,1.0
5,5,a,b,us-west-1,us-west-1,-1,-1,1.0
6,5,b,c,us-west-1,us-west-1,-1,-1,1.0
7,5,c,d,us-central-1,us-central-1,-1,-1,1.0
8,5,a,b,us-central-1,us-central-1,-1,-1,1.0
9,5,b,c,us-central-1,us-central-1,-1,-1,1.0
10,5,c,d,us-south-1,us-south-1,-1,-1,1.0
11,5,a,b,us-south-1,us-south-1,-1,-1,1.0
12,5,b,c,us-south-1,us-south-1,-1,-1,1.0
13,5,c,d,us-east-1,us-east-1,-1,-1,1.0
14,5,a,b,us-east-1,us-east-1,-1,-1,1.0
15,5,b,c,us-east-1,us-east-1,-1,-1,1.0
0,6,frontend,a,us-west-1,us-west-1,267,267,1.0
1,6,frontend,a,us-central-1,us-central-1,193,193,1.0
2,6,frontend,a,us-south-1,us-south-1,56,56,1.0
3,6,frontend,a,us-east-1,us-east-1,93,93,1.0
4,6,c,d,us-west-1,us-west-1,-1,-1,1.0
5,6,a,b,us-west-1,us-west-1,-1,-1,1.0
6,6,b,c,us-west-1,us-west-1,-1,-1,1.0
7,6,c,d,us-central-1,us-central-1,-1,-1,1.0
8,6,a,b,us-central-1,us-central-1,-1,-1,1.0
9,6,b,c,us-central-1,us-central-1,-1,-1,1.0
10,6,c,d,us-south-1,us-south-1,-1,-1,1.0
11,6,a,b,us-south-1,us-south-1,-1,-1,1.0
12,6,b,c,us-south-1,us-south-1,-1,-1,1.0
13,6,c,d,us-east-1,us-east-1,-1,-1,1.0
14,6,a,b,us-east-1,us-east-1,-1,-1,1.0
15,6,b,c,us-east-1,us-east-1,-1,-1,1.0
0,7,frontend,a,us-west-1,us-west-1,245,245,1.0
1,7,frontend,a,us-central-1,us-central-1,194,194,1.0
2,7,frontend,a,us-south-1,us-south-1,49,49,1.0
3,7,frontend,a,us-east-1,us-east-1,109,109,1.0
4,7,c,d,us-west-1,us-west-1,-1,-1,1.0
5,7,a,b,us-west-1,us-west-1,-1,-1,1.0
6,7,b,c,us-west-1,us-west-1,-1,-1,1.0
7,7,c,d,us-central-1,us-central-1,-1,-1,1.0
8,7,a,b,us-central-1,us-central-1,-1,-1,1.0
9,7,b,c,us-central-1,us-central-1,-1,-1,1.0
10,7,c,d,us-south-1,us-south-1,-1,-1,1.0
11,7,a,b,us-south-1,us-south-1,-1,-1,1.0
12,7,b,c,us-south-1,us-south-1,-1,-1,1.0
13,7,c,d,us-east-1,us-east-1,-1,-1,1.0
14,7,a,b,us-east-1,us-east-1,-1,-1,1.0
15,7,b,c,us-east-1,us-east-1,-1,-1,1.0
0,8,frontend,a,us-west-1,us-west-1,213,213,1.0
1,8,frontend,a,us-central-1,us-central-1,186,186,1.0
2,8,frontend,a,us-south-1,us-south-1,57,57,1.0
3,8,frontend,a,us-east-1,us-east-1,318,318,1.0
4,8,c,d,us-west-1,us-west-1,-1,-1,1.0
5,8,a,b,us-west-1,us-west-1,-1,-1,1.0
6,8,b,c,us-west-1,us-west-1,-1,-1,1.0
7,8,c,d,us-central-1,us-central-1,-1,-1,1.0
8,8,a,b,us-central-1,us-central-1,-1,-1,1.0
9,8,b,c,us-central-1,us-central-1,-1,-1,1.0
10,8,c,d,us-south-1,us-south-1,-1,-1,1.0
11,8,a,b,us-south-1,us-south-1,-1,-1,1.0
12,8,b,c,us-south-1,us-south-1,-1,-1,1.0
13,8,c,d,us-east-1,us-east-1,-1,-1,1.0
14,8,a,b,us-east-1,us-east-1,-1,-1,1.0
15,8,b,c,us-east-1,us-east-1,-1,-1,1.0
0,9,frontend,a,us-west-1,us-west-1,263,263,1.0
1,9,frontend,a,us-central-1,us-central-1,216,216,1.0
2,9,frontend,a,us-south-1,us-south-1,58,58,1.0
3,9,frontend,a,us-east-1,us-east-1,266,266,1.0
4,9,c,d,us-west-1,us-west-1,-1,-1,1.0
5,9,a,b,us-west-1,us-west-1,-1,-1,1.0
6,9,b,c,us-west-1,us-west-1,-1,-1,1.0
7,9,c,d,us-central-1,us-central-1,-1,-1,1.0
8,9,a,b,us-central-1,us-central-1,-1,-1,1.0
9,9,b,c,us-central-1,us-central-1,-1,-1,1.0
10,9,c,d,us-south-1,us-south-1,-1,-1,1.0
11,9,a,b,us-south-1,us-south-1,-1,-1,1.0
12,9,b,c,us-south-1,us-south-1,-1,-1,1.0
13,9,c,d,us-east-1,us-east-1,-1,-1,1.0
14,9,a,b,us-east-1,us-east-1,-1,-1,1.0
15,9,b,c,us-east-1,us-east-1,-1,-1,1.0
0,10,frontend,a,us-west-1,us-west-1,274,274,1.0
1,10,frontend,a,us-central-1,us-central-1,177,177,1.0
2,10,frontend,a,us-south-1,us-south-1,47,47,1.0
3,10,frontend,a,us-east-1,us-east-1,71,71,1.0
4,10,c,d,us-west-1,us-west-1,-1,-1,1.0
5,10,a,b,us-west-1,us-west-1,-1,-1,1.0
6,10,b,c,us-west-1,us-west-1,-1,-1,1.0
7,10,c,d,us-central-1,us-central-1,-1,-1,1.0
8,10,a,b,us-central-1,us-central-1,-1,-1,1.0
9,10,b,c,us-central-1,us-central-1,-1,-1,1.0
10,10,c,d,us-south-1,us-south-1,-1,-1,1.0
11,10,a,b,us-south-1,us-south-1,-1,-1,1.0
12,10,b,c,us-south-1,us-south-1,-1,-1,1.0
13,10,c,d,us-east-1,us-east-1,-1,-1,1.0
14,10,a,b,us-east-1,us-east-1,-1,-1,1.0
15,10,b,c,us-east-1,us-east-1,-1,-1,1.0
0,11,frontend,a,us-west-1,us-west-1,247,247,1.0
1,11,frontend,a,us-central-1,us-central-1,195,195,1.0
2,11,frontend,a,us-south-1,us-south-1,52,52,1.0
3,11,frontend,a,us-east-1,us-east-1,400,415,0.963855421686747
4,11,frontend,a,us-east-1,us-west-1,15,415,0.03614457831325301
5,11,c,d,us-west-1,us-west-1,-1,-1,1.0
6,11,a,b,us-west-1,us-west-1,-1,-1,1.0
7,11,b,c,us-west-1,us-west-1,-1,-1,1.0
8,11,c,d,us-central-1,us-central-1,-1,-1,1.0
9,11,a,b,us-central-1,us-central-1,-1,-1,1.0
10,11,b,c,us-central-1,us-central-1,-1,-1,1.0
11,11,c,d,us-south-1,us-south-1,-1,-1,1.0
12,11,a,b,us-south-1,us-south-1,-1,-1,1.0
13,11,b,c,us-south-1,us-south-1,-1,-1,1.0
14,11,c,d,us-east-1,us-east-1,-1,-1,1.0
15,11,a,b,us-east-1,us-east-1,-1,-1,1.0
16,11,b,c,us-east-1,us-east-1,-1,-1,1.0
0,12,frontend,a,us-west-1,us-west-1,243,243,1.0
1,12,frontend,a,us-central-1,us-central-1,204,204,1.0
2,12,frontend,a,us-south-1,us-south-1,43,43,1.0
