,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,4,frontend,a,us-west-1,us-west-1,300,340,0.8823529411764706
1,4,frontend,a,us-west-1,us-central-1,40,340,0.11764705882352941
2,4,frontend,a,us-central-1,us-central-1,105,105,1.0
3,4,frontend,a,us-south-1,us-south-1,22,22,1.0
4,4,frontend,a,us-east-1,us-east-1,279,279,1.0
5,4,c,d,us-west-1,us-west-1,-1,-1,1.0
6,4,a,b,us-west-1,us-west-1,-1,-1,1.0
7,4,b,c,us-west-1,us-west-1,-1,-1,1.0
8,4,c,d,us-central-1,us-central-1,-1,-1,1.0
9,4,a,b,us-central-1,us-central-1,-1,-1,1.0
10,4,b,c,us-central-1,us-central-1,-1,-1,1.0
11,4,c,d,us-south-1,us-south-1,-1,-1,1.0
12,4,a,b,us-south-1,us-south-1,-1,-1,1.0
13,4,b,c,us-south-1,us-south-1,-1,-1,1.0
14,4,c,d,us-east-1,us-east-1,-1,-1,1.0
15,4,a,b,us-east-1,us-east-1,-1,-1,1.0
16,4,b,c,us-east-1,us-east-1,-1,-1,1.0
0,5,frontend,a,us-west-1,us-west-1,300,369,0.8130081300813008
1,5,frontend,a,us-west-1,us-central-1,69,369,0.18699186991869918
2,5,frontend,a,us-central-1,us-central-1,100,100,1.0
3,5,frontend,a,us-south-1,us-south-1,60,60,1.0
4,5,frontend,a,us-east-1,us-east-1,164,164,1.0
5,5,c,d,us-west-1,us-west-1,-1,-1,1.0
6,5,a,b,us-west-1,us-west-1,-1,-1,1.0
7,5,b,c,us-west-1,us-west-1,-1,-1,1.0
8,5,c,d,us-central-1,us-central-1,-1,-1,1.0
9,5,a,b,us-central-1,us-central-1,-1,-1,1.0
10,5,b,c,us-central-1,us-central-1,-1,-1,1.0
11,5,c,d,us-south-1,us-south-1,-1,-1,1.0
12,5,a,b,us-south-1,us-south-1,-1,-1,1.0
13,5,b,c,us-south-1,us-south-1,-1,-1,1.0
14,5,c,d,us-east-1,us-east-1,-1,-1,1.0
15,5,a,b,us-east-1,us-east-1,-1,-1,1.0
16,5,b,c,us-east-1,us-east-1,-1,-1,1.0
0,6,frontend,a,us-west-1,us-west-1,300,466,0.6437768240343348
1,6,frontend,a,us-west-1,us-central-1,166,466,0.3562231759656652
2,6,frontend,a,us-central-1,us-central-1,111,111,1.0
3,6,frontend,a,us-south-1,us-south-1,54,54,1.0
4,6,frontend,a,us-east-1,us-east-1,300,300,1.0
5,6,c,d,us-west-1,us-west-1,-1,-1,1.0
6,6,a,b,us-west-1,us-west-1,-1,-1,1.0
7,6,b,c,us-west-1,us-west-1,-1,-1,1.0
8,6,c,d,us-central-1,us-central-1,-1,-1,1.0
9,6,a,b,us-central-1,us-central-1,-1,-1,1.0
10,6,b,c,us-central-1,us-central-1,-1,-1,1.0
11,6,c,d,us-south-1,us-south-1,-1,-1,1.0
12,6,a,b,us-south-1,us-south-1,-1,-1,1.0
13,6,b,c,us-south-1,us-south-1,-1,-1,1.0
14,6,c,d,us-east-1,us-east-1,-1,-1,1.0
15,6,a,b,us-east-1,us-east-1,-1,-1,1.0
16,6,b,c,us-east-1,us-east-1,-1,-1,1.0
0,7,frontend,a,us-west-1,us-west-1,300,336,0.8928571428571429
1,7,frontend,a,us-west-1,us-central-1,36,336,0.10714285714285714
2,7,frontend,a,us-central-1,us-central-1,124,124,1.0
3,7,frontend,a,us-south-1,us-south-1,51,51,1.0
4,7,frontend,a,us-east-1,us-east-1,229,229,1.0
5,7,c,d,us-west-1,us-west-1,-1,-1,1.0
6,7,a,b,us-west-1,us-west-1,-1,-1,1.0
7,7,b,c,us-west-1,us-west-1,-1,-1,1.0
8,7,c,d,us-central-1,us-central-1,-1,-1,1.0
9,7,a,b,us-central-1,us-central-1,-1,-1,1.0
10,7,b,c,us-central-1,us-central-1,-1,-1,1.0
11,7,c,d,us-south-1,us-south-1,-1,-1,1.0
12,7,a,b,us-south-1,us-south-1,-1,-1,1.0
13,7,b,c,us-south-1,us-south-1,-1,-1,1.0
14,7,c,d,us-east-1,us-east-1,-1,-1,1.0
15,7,a,b,us-east-1,us-east-1,-1,-1,1.0
16,7,b,c,us-east-1,us-east-1,-1,-1,1.0
0,8,frontend,a,us-west-1,us-west-1,300,593,0.5059021922428331
1,8,frontend,a,us-west-1,us-central-1,207,593,0.3490725126475548
2,8,frontend,a,us-west-1,us-south-1,86,593,0.14502529510961215
3,8,frontend,a,us-central-1,us-central-1,93,93,1.0
4,8,frontend,a,us-south-1,us-south-1,51,51,1.0
5,8,frontend,a,us-east-1,us-east-1,223,223,1.0
6,8,c,d,us-west-1,us-west-1,-1,-1,1.0
7,8,a,b,us-west-1,us-west-1,-1,-1,1.0
8,8,b,c,us-west-1,us-west-1,-1,-1,1.0
9,8,c,d,us-central-1,us-central-1,-1,-1,1.0
10,8,a,b,us-central-1,us-central-1,-1,-1,1.0
11,8,b,c,us-central-1,us-central-1,-1,-1,1.0
12,8,c,d,us-south-1,us-south-1,-1,-1,1.0
13,8,a,b,us-south-1,us-south-1,-1,-1,1.0
14,8,b,c,us-south-1,us-south-1,-1,-1,1.0
15,8,c,d,us-east-1,us-east-1,-1,-1,1.0
16,8,a,b,us-east-1,us-east-1,-1,-1,1.0
17,8,b,c,us-east-1,us-east-1,-1,-1,1.0
0,9,frontend,a,us-west-1,us-west-1,300,466,0.6437768240343348
1,9,frontend,a,us-west-1,us-central-1,166,466,0.3562231759656652
2,9,frontend,a,us-central-1,us-central-1,94,94,1.0
3,9,frontend,a,us-south-1,us-south-1,57,57,1.0
4,9,frontend,a,us-east-1,us-east-1,300,342,0.8771929824561403
5,9,frontend,a,us-east-1,us-west-1,0,342,0.0
6,9,frontend,a,us-east-1,us-central-1,40,342,0.11695906432748537
7,9,frontend,a,us-east-1,us-south-1,2,342,0.005847953216374269
8,9,c,d,us-west-1,us-west-1,-1,-1,1.0
9,9,a,b,us-west-1,us-west-1,-1,-1,1.0
10,9,b,c,us-west-1,us-west-1,-1,-1,1.0
11,9,c,d,us-central-1,us-central-1,-1,-1,1.0
12,9,a,b,us-central-1,us-central-1,-1,-1,1.0
13,9,b,c,us-central-1,us-central-1,-1,-1,1.0
14,9,c,d,us-south-1,us-south-1,-1,-1,1.0
15,9,a,b,us-south-1,us-south-1,-1,-1,1.0
16,9,b,c,us-south-1,us-south-1,-1,-1,1.0
17,9,c,d,us-east-1,us-east-1,-1,-1,1.0
18,9,a,b,us-east-1,us-east-1,-1,-1,1.0
19,9,b,c,us-east-1,us-east-1,-1,-1,1.0
0,10,frontend,a,us-west-1,us-west-1,300,498,0.6024096385542169
1,10,frontend,a,us-west-1,us-central-1,198,498,0.39759036144578314
2,10,frontend,a,us-central-1,us-central-1,91,91,1.0
3,10,frontend,a,us-south-1,us-south-1,51,51,1.0
4,10,frontend,a,us-east-1,us-east-1,300,472,0.635593220338983
5,10,frontend,a,us-east-1,us-west-1,0,472,0.0
6,10,frontend,a,us-east-1,us-central-1,11,472,0.023305084745762712
7,10,frontend,a,us-east-1,us-south-1,161,472,0.3411016949152542
8,10,c,d,us-west-1,us-west-1,-1,-1,1.0
9,10,a,b,us-west-1,us-west-1,-1,-1,1.0
10,10,b,c,us-west-1,us-west-1,-1,-1,1.0
11,10,c,d,us-central-1,us-central-1,-1,-1,1.0
12,10,a,b,us-central-1,us-central-1,-1,-1,1.0
13,10,b,c,us-central-1,us-central-1,-1,-1,1.0
14,10,c,d,us-south-1,us-south-1,-1,-1,1.0
15,10,a,b,us-south-1,us-south-1,-1,-1,1.0
16,10,b,c,us-south-1,us-south-1,-1,-1,1.0
17,10,c,d,us-east-1,us-east-1,-1,-1,1.0
18,10,a,b,us-east-1,us-east-1,-1,-1,1.0
19,10,b,c,us-east-1,us-east-1,-1,-1,1.0
