,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,211,211,1.0
1,1,b,c,us-west-1,us-west-1,307,307,1.0
2,1,frontend,a,us-east-1,us-east-1,95,95,1.0
3,1,frontend,a,us-west-1,us-east-1,116,423,0.27423167848699764
4,1,frontend,a,us-west-1,us-west-1,307,423,0.7257683215130024
5,1,c,d,us-east-1,us-east-1,211,211,1.0
6,1,c,d,us-west-1,us-west-1,307,307,1.0
7,1,a,b,us-east-1,us-east-1,211,211,1.0
8,1,a,b,us-west-1,us-west-1,307,307,1.0
9,1,SOURCE,frontend,XXXX,us-east-1,95,517,0.18375241779497098
10,1,SOURCE,frontend,XXXX,us-west-1,422,517,0.816247582205029
0,2,b,c,us-east-1,us-east-1,211,211,1.0
1,2,b,c,us-west-1,us-west-1,307,307,1.0
2,2,frontend,a,us-east-1,us-east-1,95,95,1.0
3,2,frontend,a,us-west-1,us-east-1,116,423,0.27423167848699764
4,2,frontend,a,us-west-1,us-west-1,307,423,0.7257683215130024
5,2,c,d,us-east-1,us-east-1,211,211,1.0
6,2,c,d,us-west-1,us-west-1,307,307,1.0
7,2,a,b,us-east-1,us-east-1,211,211,1.0
8,2,a,b,us-west-1,us-west-1,307,307,1.0
9,2,SOURCE,frontend,XXXX,us-east-1,95,517,0.18375241779497098
10,2,SOURCE,frontend,XXXX,us-west-1,422,517,0.816247582205029
0,3,b,c,us-east-1,us-east-1,191,191,1.0
1,3,b,c,us-west-1,us-west-1,301,301,1.0
2,3,frontend,a,us-east-1,us-east-1,103,103,1.0
3,3,frontend,a,us-west-1,us-east-1,88,389,0.2262210796915167
4,3,frontend,a,us-west-1,us-west-1,301,389,0.7737789203084833
5,3,c,d,us-east-1,us-east-1,191,191,1.0
6,3,c,d,us-west-1,us-west-1,301,301,1.0
7,3,a,b,us-east-1,us-east-1,191,191,1.0
8,3,a,b,us-west-1,us-west-1,301,301,1.0
9,3,SOURCE,frontend,XXXX,us-east-1,103,491,0.20977596741344195
10,3,SOURCE,frontend,XXXX,us-west-1,388,491,0.790224032586558
0,4,b,c,us-east-1,us-east-1,250,250,1.0
1,4,b,c,us-west-1,us-west-1,323,323,1.0
2,4,frontend,a,us-east-1,us-east-1,109,109,1.0
3,4,frontend,a,us-west-1,us-east-1,141,464,0.30387931034482757
4,4,frontend,a,us-west-1,us-west-1,323,464,0.6961206896551724
5,4,c,d,us-east-1,us-east-1,250,250,1.0
6,4,c,d,us-west-1,us-west-1,323,323,1.0
7,4,a,b,us-east-1,us-east-1,250,250,1.0
8,4,a,b,us-west-1,us-west-1,323,323,1.0
9,4,SOURCE,frontend,XXXX,us-east-1,109,572,0.19055944055944055
10,4,SOURCE,frontend,XXXX,us-west-1,463,572,0.8094405594405595
0,5,b,c,us-east-1,us-east-1,173,173,1.0
1,5,b,c,us-west-1,us-west-1,298,298,1.0
2,5,frontend,a,us-east-1,us-east-1,95,95,1.0
3,5,frontend,a,us-west-1,us-east-1,78,376,0.2074468085106383
4,5,frontend,a,us-west-1,us-west-1,298,376,0.7925531914893617
5,5,c,d,us-east-1,us-east-1,173,173,1.0
6,5,c,d,us-west-1,us-west-1,298,298,1.0
7,5,a,b,us-east-1,us-east-1,173,173,1.0
8,5,a,b,us-west-1,us-west-1,298,298,1.0
9,5,SOURCE,frontend,XXXX,us-east-1,95,470,0.20212765957446807
10,5,SOURCE,frontend,XXXX,us-west-1,375,470,0.7978723404255319
0,6,b,c,us-east-1,us-east-1,497,497,1.0
1,6,b,c,us-west-1,us-west-1,511,511,1.0
2,6,frontend,a,us-east-1,us-east-1,131,131,1.0
3,6,frontend,a,us-west-1,us-east-1,366,877,0.41733181299885974
4,6,frontend,a,us-west-1,us-west-1,511,877,0.5826681870011402
5,6,c,d,us-east-1,us-east-1,497,497,1.0
6,6,c,d,us-west-1,us-west-1,511,511,1.0
7,6,a,b,us-east-1,us-east-1,497,497,1.0
8,6,a,b,us-west-1,us-west-1,511,511,1.0
9,6,SOURCE,frontend,XXXX,us-east-1,131,1007,0.1300893743793446
10,6,SOURCE,frontend,XXXX,us-west-1,876,1007,0.8699106256206555
0,7,b,c,us-east-1,us-east-1,412,412,1.0
1,7,b,c,us-west-1,us-west-1,435,435,1.0
2,7,frontend,a,us-east-1,us-east-1,108,108,1.0
3,7,frontend,a,us-west-1,us-east-1,304,739,0.41136671177266576
4,7,frontend,a,us-west-1,us-west-1,435,739,0.5886332882273342
5,7,c,d,us-east-1,us-east-1,412,412,1.0
6,7,c,d,us-west-1,us-west-1,435,435,1.0
7,7,a,b,us-east-1,us-east-1,412,412,1.0
8,7,a,b,us-west-1,us-west-1,435,435,1.0
9,7,SOURCE,frontend,XXXX,us-east-1,108,846,0.1276595744680851
10,7,SOURCE,frontend,XXXX,us-west-1,738,846,0.8723404255319149
0,8,b,c,us-east-1,us-east-1,402,402,1.0
1,8,b,c,us-west-1,us-west-1,426,426,1.0
2,8,frontend,a,us-east-1,us-east-1,89,89,1.0
3,8,frontend,a,us-west-1,us-east-1,313,739,0.42354533152909335
4,8,frontend,a,us-west-1,us-west-1,426,739,0.5764546684709067
5,8,c,d,us-east-1,us-east-1,402,402,1.0
6,8,c,d,us-west-1,us-west-1,426,426,1.0
7,8,a,b,us-east-1,us-east-1,402,402,1.0
