,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,4,frontend,a,us-east-1,us-east-1,135,135,1.0
1,4,frontend,a,us-central-1,us-central-1,235,235,1.0
2,4,frontend,a,us-west-1,us-west-1,240,240,1.0
3,4,frontend,a,us-south-1,us-south-1,14,14,1.0
4,4,c,d,us-east-1,us-east-1,-1,-1,1.0
5,4,a,b,us-east-1,us-east-1,-1,-1,1.0
6,4,b,c,us-east-1,us-east-1,-1,-1,1.0
7,4,c,d,us-central-1,us-central-1,-1,-1,1.0
8,4,a,b,us-central-1,us-central-1,-1,-1,1.0
9,4,b,c,us-central-1,us-central-1,-1,-1,1.0
10,4,c,d,us-west-1,us-west-1,-1,-1,1.0
11,4,a,b,us-west-1,us-west-1,-1,-1,1.0
12,4,b,c,us-west-1,us-west-1,-1,-1,1.0
13,4,c,d,us-south-1,us-south-1,-1,-1,1.0
14,4,a,b,us-south-1,us-south-1,-1,-1,1.0
15,4,b,c,us-south-1,us-south-1,-1,-1,1.0
0,5,frontend,a,us-east-1,us-east-1,238,238,1.0
1,5,frontend,a,us-central-1,us-central-1,214,214,1.0
2,5,frontend,a,us-west-1,us-west-1,300,361,0.8310249307479224
3,5,frontend,a,us-west-1,us-central-1,61,361,0.16897506925207756
4,5,frontend,a,us-south-1,us-south-1,54,54,1.0
5,5,c,d,us-east-1,us-east-1,-1,-1,1.0
6,5,a,b,us-east-1,us-east-1,-1,-1,1.0
7,5,b,c,us-east-1,us-east-1,-1,-1,1.0
8,5,c,d,us-central-1,us-central-1,-1,-1,1.0
9,5,a,b,us-central-1,us-central-1,-1,-1,1.0
10,5,b,c,us-central-1,us-central-1,-1,-1,1.0
11,5,c,d,us-west-1,us-west-1,-1,-1,1.0
12,5,a,b,us-west-1,us-west-1,-1,-1,1.0
13,5,b,c,us-west-1,us-west-1,-1,-1,1.0
14,5,c,d,us-south-1,us-south-1,-1,-1,1.0
15,5,a,b,us-south-1,us-south-1,-1,-1,1.0
16,5,b,c,us-south-1,us-south-1,-1,-1,1.0
0,6,frontend,a,us-east-1,us-east-1,300,354,0.847457627118644
1,6,frontend,a,us-east-1,us-west-1,0,354,0.0
2,6,frontend,a,us-east-1,us-central-1,54,354,0.15254237288135594
3,6,frontend,a,us-central-1,us-central-1,192,192,1.0
4,6,frontend,a,us-west-1,us-west-1,300,327,0.9174311926605505
5,6,frontend,a,us-west-1,us-central-1,27,327,0.08256880733944955
6,6,frontend,a,us-south-1,us-south-1,56,56,1.0
7,6,c,d,us-east-1,us-east-1,-1,-1,1.0
8,6,a,b,us-east-1,us-east-1,-1,-1,1.0
9,6,b,c,us-east-1,us-east-1,-1,-1,1.0
10,6,c,d,us-central-1,us-central-1,-1,-1,1.0
11,6,a,b,us-central-1,us-central-1,-1,-1,1.0
12,6,b,c,us-central-1,us-central-1,-1,-1,1.0
13,6,c,d,us-west-1,us-west-1,-1,-1,1.0
14,6,a,b,us-west-1,us-west-1,-1,-1,1.0
15,6,b,c,us-west-1,us-west-1,-1,-1,1.0
16,6,c,d,us-south-1,us-south-1,-1,-1,1.0
17,6,a,b,us-south-1,us-south-1,-1,-1,1.0
18,6,b,c,us-south-1,us-south-1,-1,-1,1.0
0,7,frontend,a,us-east-1,us-east-1,300,392,0.7653061224489796
1,7,frontend,a,us-east-1,us-west-1,92,392,0.23469387755102042
2,7,frontend,a,us-central-1,us-central-1,189,189,1.0
3,7,frontend,a,us-west-1,us-west-1,196,196,1.0
4,7,frontend,a,us-south-1,us-south-1,53,53,1.0
5,7,c,d,us-east-1,us-east-1,-1,-1,1.0
6,7,a,b,us-east-1,us-east-1,-1,-1,1.0
7,7,b,c,us-east-1,us-east-1,-1,-1,1.0
8,7,c,d,us-central-1,us-central-1,-1,-1,1.0
9,7,a,b,us-central-1,us-central-1,-1,-1,1.0
10,7,b,c,us-central-1,us-central-1,-1,-1,1.0
11,7,c,d,us-west-1,us-west-1,-1,-1,1.0
12,7,a,b,us-west-1,us-west-1,-1,-1,1.0
13,7,b,c,us-west-1,us-west-1,-1,-1,1.0
14,7,c,d,us-south-1,us-south-1,-1,-1,1.0
15,7,a,b,us-south-1,us-south-1,-1,-1,1.0
16,7,b,c,us-south-1,us-south-1,-1,-1,1.0
0,8,frontend,a,us-east-1,us-east-1,300,443,0.6772009029345373
1,8,frontend,a,us-east-1,us-west-1,114,443,0.25733634311512416
2,8,frontend,a,us-east-1,us-central-1,29,443,0.0654627539503386
3,8,frontend,a,us-central-1,us-central-1,192,192,1.0
4,8,frontend,a,us-west-1,us-west-1,186,186,1.0
5,8,frontend,a,us-south-1,us-south-1,48,48,1.0
6,8,c,d,us-east-1,us-east-1,-1,-1,1.0
7,8,a,b,us-east-1,us-east-1,-1,-1,1.0
8,8,b,c,us-east-1,us-east-1,-1,-1,1.0
9,8,c,d,us-central-1,us-central-1,-1,-1,1.0
10,8,a,b,us-central-1,us-central-1,-1,-1,1.0
11,8,b,c,us-central-1,us-central-1,-1,-1,1.0
12,8,c,d,us-west-1,us-west-1,-1,-1,1.0
13,8,a,b,us-west-1,us-west-1,-1,-1,1.0
14,8,b,c,us-west-1,us-west-1,-1,-1,1.0
15,8,c,d,us-south-1,us-south-1,-1,-1,1.0
16,8,a,b,us-south-1,us-south-1,-1,-1,1.0
17,8,b,c,us-south-1,us-south-1,-1,-1,1.0
0,9,frontend,a,us-east-1,us-east-1,300,488,0.6147540983606558
1,9,frontend,a,us-east-1,us-west-1,30,488,0.06147540983606557
2,9,frontend,a,us-east-1,us-central-1,80,488,0.16393442622950818
3,9,frontend,a,us-east-1,us-south-1,78,488,0.1598360655737705
4,9,frontend,a,us-central-1,us-central-1,220,220,1.0
5,9,frontend,a,us-west-1,us-west-1,270,270,1.0
6,9,frontend,a,us-south-1,us-south-1,59,59,1.0
7,9,c,d,us-east-1,us-east-1,-1,-1,1.0
8,9,a,b,us-east-1,us-east-1,-1,-1,1.0
9,9,b,c,us-east-1,us-east-1,-1,-1,1.0
10,9,c,d,us-central-1,us-central-1,-1,-1,1.0
11,9,a,b,us-central-1,us-central-1,-1,-1,1.0
12,9,b,c,us-central-1,us-central-1,-1,-1,1.0
13,9,c,d,us-west-1,us-west-1,-1,-1,1.0
14,9,a,b,us-west-1,us-west-1,-1,-1,1.0
15,9,b,c,us-west-1,us-west-1,-1,-1,1.0
16,9,c,d,us-south-1,us-south-1,-1,-1,1.0
17,9,a,b,us-south-1,us-south-1,-1,-1,1.0
18,9,b,c,us-south-1,us-south-1,-1,-1,1.0
0,10,frontend,a,us-east-1,us-east-1,300,449,0.6681514476614699
1,10,frontend,a,us-east-1,us-west-1,149,449,0.33184855233853006
2,10,frontend,a,us-central-1,us-central-1,176,176,1.0
3,10,frontend,a,us-west-1,us-west-1,75,75,1.0
4,10,frontend,a,us-south-1,us-south-1,51,51,1.0
5,10,c,d,us-east-1,us-east-1,-1,-1,1.0
6,10,a,b,us-east-1,us-east-1,-1,-1,1.0
7,10,b,c,us-east-1,us-east-1,-1,-1,1.0
8,10,c,d,us-central-1,us-central-1,-1,-1,1.0
9,10,a,b,us-central-1,us-central-1,-1,-1,1.0
10,10,b,c,us-central-1,us-central-1,-1,-1,1.0
11,10,c,d,us-west-1,us-west-1,-1,-1,1.0
12,10,a,b,us-west-1,us-west-1,-1,-1,1.0
13,10,b,c,us-west-1,us-west-1,-1,-1,1.0
14,10,c,d,us-south-1,us-south-1,-1,-1,1.0
15,10,a,b,us-south-1,us-south-1,-1,-1,1.0
16,10,b,c,us-south-1,us-south-1,-1,-1,1.0
0,11,frontend,a,us-east-1,us-east-1,300,494,0.6072874493927125
1,11,frontend,a,us-east-1,us-west-1,29,494,0.058704453441295545
2,11,frontend,a,us-east-1,us-central-1,111,494,0.22469635627530365
3,11,frontend,a,us-east-1,us-south-1,54,494,0.10931174089068826
4,11,frontend,a,us-central-1,us-central-1,189,189,1.0
