,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,frontend,a,us-east-1,us-east-1,23,23,1.0
1,1,frontend,a,us-west-1,us-west-1,296,296,1.0
2,1,b,c,us-east-1,us-east-1,-1,-1,1.0
3,1,c,d,us-east-1,us-east-1,-1,-1,1.0
4,1,a,b,us-east-1,us-east-1,-1,-1,1.0
5,1,b,c,us-west-1,us-west-1,-1,-1,1.0
6,1,c,d,us-west-1,us-west-1,-1,-1,1.0
7,1,a,b,us-west-1,us-west-1,-1,-1,1.0
0,2,frontend,a,us-east-1,us-east-1,111,111,1.0
1,2,frontend,a,us-west-1,us-west-1,429,429,1.0
2,2,b,c,us-east-1,us-east-1,-1,-1,1.0
3,2,c,d,us-east-1,us-east-1,-1,-1,1.0
4,2,a,b,us-east-1,us-east-1,-1,-1,1.0
5,2,b,c,us-west-1,us-west-1,-1,-1,1.0
6,2,c,d,us-west-1,us-west-1,-1,-1,1.0
7,2,a,b,us-west-1,us-west-1,-1,-1,1.0
0,3,frontend,a,us-east-1,us-east-1,106,106,1.0
1,3,frontend,a,us-west-1,us-west-1,447,447,1.0
2,3,b,c,us-east-1,us-east-1,-1,-1,1.0
3,3,c,d,us-east-1,us-east-1,-1,-1,1.0
4,3,a,b,us-east-1,us-east-1,-1,-1,1.0
5,3,b,c,us-west-1,us-west-1,-1,-1,1.0
6,3,c,d,us-west-1,us-west-1,-1,-1,1.0
7,3,a,b,us-west-1,us-west-1,-1,-1,1.0
0,4,frontend,a,us-east-1,us-east-1,96,96,1.0
1,4,frontend,a,us-west-1,us-west-1,312,312,1.0
2,4,b,c,us-east-1,us-east-1,-1,-1,1.0
3,4,c,d,us-east-1,us-east-1,-1,-1,1.0
4,4,a,b,us-east-1,us-east-1,-1,-1,1.0
5,4,b,c,us-west-1,us-west-1,-1,-1,1.0
6,4,c,d,us-west-1,us-west-1,-1,-1,1.0
7,4,a,b,us-west-1,us-west-1,-1,-1,1.0
0,5,frontend,a,us-east-1,us-east-1,110,110,1.0
1,5,frontend,a,us-west-1,us-west-1,450,531,0.847457627118644
2,5,frontend,a,us-west-1,us-east-1,81,531,0.15254237288135594
3,5,b,c,us-east-1,us-east-1,-1,-1,1.0
4,5,c,d,us-east-1,us-east-1,-1,-1,1.0
5,5,a,b,us-east-1,us-east-1,-1,-1,1.0
6,5,b,c,us-west-1,us-west-1,-1,-1,1.0
7,5,c,d,us-west-1,us-west-1,-1,-1,1.0
8,5,a,b,us-west-1,us-west-1,-1,-1,1.0
0,6,frontend,a,us-east-1,us-east-1,123,123,1.0
1,6,frontend,a,us-west-1,us-west-1,298,298,1.0
2,6,b,c,us-east-1,us-east-1,-1,-1,1.0
3,6,c,d,us-east-1,us-east-1,-1,-1,1.0
4,6,a,b,us-east-1,us-east-1,-1,-1,1.0
5,6,b,c,us-west-1,us-west-1,-1,-1,1.0
6,6,c,d,us-west-1,us-west-1,-1,-1,1.0
7,6,a,b,us-west-1,us-west-1,-1,-1,1.0
0,7,frontend,a,us-east-1,us-east-1,91,91,1.0
1,7,frontend,a,us-west-1,us-west-1,450,707,0.6364922206506365
2,7,frontend,a,us-west-1,us-east-1,257,707,0.3635077793493635
3,7,b,c,us-east-1,us-east-1,-1,-1,1.0
4,7,c,d,us-east-1,us-east-1,-1,-1,1.0
5,7,a,b,us-east-1,us-east-1,-1,-1,1.0
6,7,b,c,us-west-1,us-west-1,-1,-1,1.0
7,7,c,d,us-west-1,us-west-1,-1,-1,1.0
8,7,a,b,us-west-1,us-west-1,-1,-1,1.0
0,8,frontend,a,us-east-1,us-east-1,96,96,1.0
1,8,frontend,a,us-west-1,us-west-1,170,170,1.0
2,8,b,c,us-east-1,us-east-1,-1,-1,1.0
3,8,c,d,us-east-1,us-east-1,-1,-1,1.0
4,8,a,b,us-east-1,us-east-1,-1,-1,1.0
5,8,b,c,us-west-1,us-west-1,-1,-1,1.0
6,8,c,d,us-west-1,us-west-1,-1,-1,1.0
7,8,a,b,us-west-1,us-west-1,-1,-1,1.0
0,9,frontend,a,us-east-1,us-east-1,100,100,1.0
1,9,frontend,a,us-west-1,us-west-1,450,777,0.5791505791505791
2,9,frontend,a,us-west-1,us-east-1,327,777,0.42084942084942084
3,9,b,c,us-east-1,us-east-1,-1,-1,1.0
4,9,c,d,us-east-1,us-east-1,-1,-1,1.0
5,9,a,b,us-east-1,us-east-1,-1,-1,1.0
6,9,b,c,us-west-1,us-west-1,-1,-1,1.0
7,9,c,d,us-west-1,us-west-1,-1,-1,1.0
8,9,a,b,us-west-1,us-west-1,-1,-1,1.0
0,10,frontend,a,us-east-1,us-east-1,92,92,1.0
1,10,frontend,a,us-west-1,us-west-1,450,701,0.6419400855920114
2,10,frontend,a,us-west-1,us-east-1,251,701,0.35805991440798857
3,10,b,c,us-east-1,us-east-1,-1,-1,1.0
4,10,c,d,us-east-1,us-east-1,-1,-1,1.0
5,10,a,b,us-east-1,us-east-1,-1,-1,1.0
