,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,94,94,1.0
1,1,b,c,us-west-1,us-west-1,500,511,0.9784735812133072
2,1,b,c,us-west-1,us-east-1,11,511,0.021526418786692758
3,1,a,b,us-east-1,us-east-1,-1,-1,1.0
4,1,c,d,us-east-1,us-east-1,-1,-1,1.0
5,1,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,1,a,b,us-west-1,us-west-1,-1,-1,1.0
7,1,c,d,us-west-1,us-west-1,-1,-1,1.0
8,1,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,2,b,c,us-east-1,us-east-1,111,111,1.0
1,2,b,c,us-west-1,us-west-1,500,518,0.9652509652509652
2,2,b,c,us-west-1,us-east-1,18,518,0.03474903474903475
3,2,a,b,us-east-1,us-east-1,-1,-1,1.0
4,2,c,d,us-east-1,us-east-1,-1,-1,1.0
5,2,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,2,a,b,us-west-1,us-west-1,-1,-1,1.0
7,2,c,d,us-west-1,us-west-1,-1,-1,1.0
8,2,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,3,b,c,us-east-1,us-east-1,104,104,1.0
1,3,b,c,us-west-1,us-west-1,456,456,1.0
2,3,a,b,us-east-1,us-east-1,-1,-1,1.0
3,3,c,d,us-east-1,us-east-1,-1,-1,1.0
4,3,frontend,a,us-east-1,us-east-1,-1,-1,1.0
5,3,a,b,us-west-1,us-west-1,-1,-1,1.0
6,3,c,d,us-west-1,us-west-1,-1,-1,1.0
7,3,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,4,b,c,us-east-1,us-east-1,115,115,1.0
1,4,b,c,us-west-1,us-west-1,500,513,0.9746588693957114
2,4,b,c,us-west-1,us-east-1,13,513,0.025341130604288498
3,4,a,b,us-east-1,us-east-1,-1,-1,1.0
4,4,c,d,us-east-1,us-east-1,-1,-1,1.0
5,4,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,4,a,b,us-west-1,us-west-1,-1,-1,1.0
7,4,c,d,us-west-1,us-west-1,-1,-1,1.0
8,4,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,5,b,c,us-east-1,us-east-1,98,98,1.0
1,5,b,c,us-west-1,us-west-1,496,496,1.0
2,5,a,b,us-east-1,us-east-1,-1,-1,1.0
3,5,c,d,us-east-1,us-east-1,-1,-1,1.0
4,5,frontend,a,us-east-1,us-east-1,-1,-1,1.0
5,5,a,b,us-west-1,us-west-1,-1,-1,1.0
6,5,c,d,us-west-1,us-west-1,-1,-1,1.0
7,5,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,6,b,c,us-east-1,us-east-1,92,92,1.0
1,6,b,c,us-west-1,us-west-1,500,548,0.9124087591240876
2,6,b,c,us-west-1,us-east-1,48,548,0.08759124087591241
3,6,a,b,us-east-1,us-east-1,-1,-1,1.0
4,6,c,d,us-east-1,us-east-1,-1,-1,1.0
5,6,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,6,a,b,us-west-1,us-west-1,-1,-1,1.0
7,6,c,d,us-west-1,us-west-1,-1,-1,1.0
8,6,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,7,b,c,us-east-1,us-east-1,92,92,1.0
1,7,b,c,us-west-1,us-west-1,500,508,0.984251968503937
2,7,b,c,us-west-1,us-east-1,8,508,0.015748031496062992
3,7,a,b,us-east-1,us-east-1,-1,-1,1.0
4,7,c,d,us-east-1,us-east-1,-1,-1,1.0
5,7,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,7,a,b,us-west-1,us-west-1,-1,-1,1.0
7,7,c,d,us-west-1,us-west-1,-1,-1,1.0
8,7,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,8,b,c,us-east-1,us-east-1,95,95,1.0
1,8,b,c,us-west-1,us-west-1,500,506,0.9881422924901185
2,8,b,c,us-west-1,us-east-1,6,506,0.011857707509881422
3,8,a,b,us-east-1,us-east-1,-1,-1,1.0
4,8,c,d,us-east-1,us-east-1,-1,-1,1.0
5,8,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,8,a,b,us-west-1,us-west-1,-1,-1,1.0
7,8,c,d,us-west-1,us-west-1,-1,-1,1.0
8,8,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,9,b,c,us-east-1,us-east-1,98,98,1.0
1,9,b,c,us-west-1,us-west-1,500,514,0.9727626459143969
2,9,b,c,us-west-1,us-east-1,14,514,0.027237354085603113
3,9,a,b,us-east-1,us-east-1,-1,-1,1.0
4,9,c,d,us-east-1,us-east-1,-1,-1,1.0
5,9,frontend,a,us-east-1,us-east-1,-1,-1,1.0
6,9,a,b,us-west-1,us-west-1,-1,-1,1.0
7,9,c,d,us-west-1,us-west-1,-1,-1,1.0
8,9,frontend,a,us-west-1,us-west-1,-1,-1,1.0
0,10,b,c,us-east-1,us-east-1,110,110,1.0
1,10,b,c,us-west-1,us-west-1,481,481,1.0
