,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,2,frontend,a,us-west-1,us-west-1,256,256,1.0
1,2,frontend,a,us-east-1,us-east-1,61,61,1.0
2,2,b,c,us-west-1,us-west-1,-1,-1,1.0
3,2,c,d,us-west-1,us-west-1,-1,-1,1.0
4,2,a,b,us-west-1,us-west-1,-1,-1,1.0
5,2,b,c,us-east-1,us-east-1,-1,-1,1.0
6,2,c,d,us-east-1,us-east-1,-1,-1,1.0
7,2,a,b,us-east-1,us-east-1,-1,-1,1.0
0,3,frontend,a,us-west-1,us-west-1,455,455,1.0
1,3,frontend,a,us-east-1,us-east-1,107,107,1.0
2,3,b,c,us-west-1,us-west-1,-1,-1,1.0
3,3,c,d,us-west-1,us-west-1,-1,-1,1.0
4,3,a,b,us-west-1,us-west-1,-1,-1,1.0
5,3,b,c,us-east-1,us-east-1,-1,-1,1.0
6,3,c,d,us-east-1,us-east-1,-1,-1,1.0
7,3,a,b,us-east-1,us-east-1,-1,-1,1.0
0,4,frontend,a,us-west-1,us-west-1,55,55,1.0
1,4,frontend,a,us-east-1,us-east-1,104,104,1.0
2,4,b,c,us-west-1,us-west-1,-1,-1,1.0
3,4,c,d,us-west-1,us-west-1,-1,-1,1.0
4,4,a,b,us-west-1,us-west-1,-1,-1,1.0
5,4,b,c,us-east-1,us-east-1,-1,-1,1.0
6,4,c,d,us-east-1,us-east-1,-1,-1,1.0
7,4,a,b,us-east-1,us-east-1,-1,-1,1.0
0,5,frontend,a,us-west-1,us-west-1,195,195,1.0
1,5,frontend,a,us-east-1,us-east-1,102,102,1.0
2,5,b,c,us-west-1,us-west-1,-1,-1,1.0
3,5,c,d,us-west-1,us-west-1,-1,-1,1.0
4,5,a,b,us-west-1,us-west-1,-1,-1,1.0
5,5,b,c,us-east-1,us-east-1,-1,-1,1.0
6,5,c,d,us-east-1,us-east-1,-1,-1,1.0
7,5,a,b,us-east-1,us-east-1,-1,-1,1.0
0,6,frontend,a,us-west-1,us-west-1,500,551,0.9074410163339383
1,6,frontend,a,us-west-1,us-east-1,51,551,0.0925589836660617
2,6,frontend,a,us-east-1,us-east-1,116,116,1.0
3,6,b,c,us-west-1,us-west-1,-1,-1,1.0
4,6,c,d,us-west-1,us-west-1,-1,-1,1.0
5,6,a,b,us-west-1,us-west-1,-1,-1,1.0
6,6,b,c,us-east-1,us-east-1,-1,-1,1.0
7,6,c,d,us-east-1,us-east-1,-1,-1,1.0
8,6,a,b,us-east-1,us-east-1,-1,-1,1.0
0,7,frontend,a,us-west-1,us-west-1,310,310,1.0
1,7,frontend,a,us-east-1,us-east-1,117,117,1.0
2,7,b,c,us-west-1,us-west-1,-1,-1,1.0
3,7,c,d,us-west-1,us-west-1,-1,-1,1.0
4,7,a,b,us-west-1,us-west-1,-1,-1,1.0
5,7,b,c,us-east-1,us-east-1,-1,-1,1.0
6,7,c,d,us-east-1,us-east-1,-1,-1,1.0
7,7,a,b,us-east-1,us-east-1,-1,-1,1.0
0,8,frontend,a,us-west-1,us-west-1,500,614,0.8143322475570033
1,8,frontend,a,us-west-1,us-east-1,114,614,0.18566775244299674
2,8,frontend,a,us-east-1,us-east-1,93,93,1.0
3,8,b,c,us-west-1,us-west-1,-1,-1,1.0
4,8,c,d,us-west-1,us-west-1,-1,-1,1.0
5,8,a,b,us-west-1,us-west-1,-1,-1,1.0
6,8,b,c,us-east-1,us-east-1,-1,-1,1.0
7,8,c,d,us-east-1,us-east-1,-1,-1,1.0
8,8,a,b,us-east-1,us-east-1,-1,-1,1.0
0,9,frontend,a,us-west-1,us-west-1,500,843,0.5931198102016607
1,9,frontend,a,us-west-1,us-east-1,343,843,0.4068801897983393
2,9,frontend,a,us-east-1,us-east-1,96,96,1.0
3,9,b,c,us-west-1,us-west-1,-1,-1,1.0
4,9,c,d,us-west-1,us-west-1,-1,-1,1.0
5,9,a,b,us-west-1,us-west-1,-1,-1,1.0
6,9,b,c,us-east-1,us-east-1,-1,-1,1.0
7,9,c,d,us-east-1,us-east-1,-1,-1,1.0
8,9,a,b,us-east-1,us-east-1,-1,-1,1.0
0,10,frontend,a,us-west-1,us-west-1,407,407,1.0
1,10,frontend,a,us-east-1,us-east-1,90,90,1.0
2,10,b,c,us-west-1,us-west-1,-1,-1,1.0
3,10,c,d,us-west-1,us-west-1,-1,-1,1.0
4,10,a,b,us-west-1,us-west-1,-1,-1,1.0
5,10,b,c,us-east-1,us-east-1,-1,-1,1.0
6,10,c,d,us-east-1,us-east-1,-1,-1,1.0
7,10,a,b,us-east-1,us-east-1,-1,-1,1.0
0,11,frontend,a,us-west-1,us-west-1,500,842,0.5938242280285035
1,11,frontend,a,us-west-1,us-east-1,342,842,0.40617577197149646
2,11,frontend,a,us-east-1,us-east-1,97,97,1.0
3,11,b,c,us-west-1,us-west-1,-1,-1,1.0
4,11,c,d,us-west-1,us-west-1,-1,-1,1.0
5,11,a,b,us-west-1,us-west-1,-1,-1,1.0
6,11,b,c,us-east-1,us-east-1,-1,-1,1.0
7,11,c,d,us-east-1,us-east-1,-1,-1,1.0
8,11,a,b,us-east-1,us-east-1,-1,-1,1.0
0,12,frontend,a,us-west-1,us-west-1,500,673,0.7429420505200595
1,12,frontend,a,us-west-1,us-east-1,173,673,0.25705794947994054
2,12,frontend,a,us-east-1,us-east-1,105,105,1.0
3,12,b,c,us-west-1,us-west-1,-1,-1,1.0
4,12,c,d,us-west-1,us-west-1,-1,-1,1.0
5,12,a,b,us-west-1,us-west-1,-1,-1,1.0
6,12,b,c,us-east-1,us-east-1,-1,-1,1.0
7,12,c,d,us-east-1,us-east-1,-1,-1,1.0
8,12,a,b,us-east-1,us-east-1,-1,-1,1.0
0,13,frontend,a,us-west-1,us-west-1,421,421,1.0
1,13,frontend,a,us-east-1,us-east-1,103,103,1.0
2,13,b,c,us-west-1,us-west-1,-1,-1,1.0
3,13,c,d,us-west-1,us-west-1,-1,-1,1.0
4,13,a,b,us-west-1,us-west-1,-1,-1,1.0
5,13,b,c,us-east-1,us-east-1,-1,-1,1.0
6,13,c,d,us-east-1,us-east-1,-1,-1,1.0
7,13,a,b,us-east-1,us-east-1,-1,-1,1.0
0,15,frontend,a,us-west-1,us-west-1,500,621,0.8051529790660226
1,15,frontend,a,us-west-1,us-east-1,121,621,0.19484702093397746
2,15,frontend,a,us-east-1,us-east-1,92,92,1.0
3,15,b,c,us-west-1,us-west-1,-1,-1,1.0
4,15,c,d,us-west-1,us-west-1,-1,-1,1.0
5,15,a,b,us-west-1,us-west-1,-1,-1,1.0
6,15,b,c,us-east-1,us-east-1,-1,-1,1.0
7,15,c,d,us-east-1,us-east-1,-1,-1,1.0
8,15,a,b,us-east-1,us-east-1,-1,-1,1.0
0,16,frontend,a,us-west-1,us-west-1,451,451,1.0
1,16,frontend,a,us-east-1,us-east-1,99,99,1.0
2,16,b,c,us-west-1,us-west-1,-1,-1,1.0
3,16,c,d,us-west-1,us-west-1,-1,-1,1.0
4,16,a,b,us-west-1,us-west-1,-1,-1,1.0
5,16,b,c,us-east-1,us-east-1,-1,-1,1.0
6,16,c,d,us-east-1,us-east-1,-1,-1,1.0
7,16,a,b,us-east-1,us-east-1,-1,-1,1.0
0,18,frontend,a,us-west-1,us-west-1,500,574,0.8710801393728222
1,18,frontend,a,us-west-1,us-east-1,74,574,0.1289198606271777
2,18,frontend,a,us-east-1,us-east-1,86,86,1.0
3,18,b,c,us-west-1,us-west-1,-1,-1,1.0
4,18,c,d,us-west-1,us-west-1,-1,-1,1.0
