,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-east-1,us-east-1,1,1,1.0
1,1,b,c,us-west-1,us-west-1,40,40,1.0
2,1,frontend,a,us-west-1,us-east-1,1,41,0.024390243902439025
3,1,frontend,a,us-west-1,us-west-1,40,41,0.975609756097561
4,1,c,d,us-east-1,us-east-1,1,1,1.0
5,1,c,d,us-west-1,us-west-1,40,40,1.0
6,1,a,b,us-east-1,us-east-1,1,1,1.0
7,1,a,b,us-west-1,us-west-1,40,40,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,40,40,1.0
0,2,b,c,us-east-1,us-east-1,60,60,1.0
1,2,b,c,us-west-1,us-west-1,43,43,1.0
2,2,frontend,a,us-east-1,us-east-1,60,60,1.0
3,2,frontend,a,us-west-1,us-west-1,43,43,1.0
4,2,c,d,us-east-1,us-east-1,60,60,1.0
5,2,c,d,us-west-1,us-west-1,43,43,1.0
6,2,a,b,us-east-1,us-east-1,60,60,1.0
7,2,a,b,us-west-1,us-west-1,43,43,1.0
8,2,SOURCE,frontend,XXXX,us-east-1,60,103,0.5825242718446602
9,2,SOURCE,frontend,XXXX,us-west-1,43,103,0.4174757281553398
0,3,b,c,us-east-1,us-east-1,104,104,1.0
1,3,frontend,a,us-east-1,us-east-1,104,104,1.0
2,3,c,d,us-east-1,us-east-1,104,104,1.0
3,3,a,b,us-east-1,us-east-1,104,104,1.0
4,3,SOURCE,frontend,XXXX,us-east-1,104,104,1.0
0,4,b,c,us-east-1,us-east-1,105,105,1.0
1,4,frontend,a,us-east-1,us-east-1,105,105,1.0
2,4,c,d,us-east-1,us-east-1,105,105,1.0
3,4,a,b,us-east-1,us-east-1,105,105,1.0
4,4,SOURCE,frontend,XXXX,us-east-1,105,105,1.0
0,5,b,c,us-east-1,us-east-1,100,100,1.0
1,5,frontend,a,us-east-1,us-east-1,100,100,1.0
2,5,c,d,us-east-1,us-east-1,100,100,1.0
3,5,a,b,us-east-1,us-east-1,100,100,1.0
4,5,SOURCE,frontend,XXXX,us-east-1,100,100,1.0
0,6,b,c,us-east-1,us-east-1,112,112,1.0
1,6,b,c,us-west-1,us-west-1,1,1,1.0
2,6,frontend,a,us-east-1,us-east-1,112,113,0.9911504424778761
3,6,frontend,a,us-east-1,us-west-1,1,113,0.008849557522123894
4,6,c,d,us-east-1,us-east-1,112,112,1.0
5,6,c,d,us-west-1,us-west-1,1,1,1.0
6,6,a,b,us-east-1,us-east-1,112,112,1.0
7,6,a,b,us-west-1,us-west-1,1,1,1.0
8,6,SOURCE,frontend,XXXX,us-east-1,112,112,1.0
0,7,b,c,us-east-1,us-east-1,123,124,0.9919354838709677
1,7,b,c,us-east-1,us-west-1,1,124,0.008064516129032258
2,7,b,c,us-west-1,us-east-1,1,2,0.5
3,7,b,c,us-west-1,us-west-1,1,2,0.5
4,7,frontend,a,us-east-1,us-east-1,123,124,0.9919354838709677
5,7,frontend,a,us-east-1,us-west-1,1,124,0.008064516129032258
6,7,c,d,us-east-1,us-east-1,123,124,0.9919354838709677
7,7,c,d,us-east-1,us-west-1,1,124,0.008064516129032258
8,7,c,d,us-west-1,us-east-1,1,2,0.5
9,7,c,d,us-west-1,us-west-1,1,2,0.5
10,7,a,b,us-east-1,us-east-1,123,124,0.9919354838709677
11,7,a,b,us-east-1,us-west-1,1,124,0.008064516129032258
12,7,a,b,us-west-1,us-west-1,1,1,1.0
13,7,SOURCE,frontend,XXXX,us-east-1,123,123,1.0
0,8,b,c,us-east-1,us-east-1,94,94,1.0
1,8,frontend,a,us-east-1,us-east-1,94,94,1.0
2,8,c,d,us-east-1,us-east-1,94,94,1.0
3,8,a,b,us-east-1,us-east-1,94,94,1.0
4,8,SOURCE,frontend,XXXX,us-east-1,94,94,1.0
0,9,b,c,us-east-1,us-east-1,93,93,1.0
1,9,frontend,a,us-east-1,us-east-1,93,93,1.0
2,9,c,d,us-east-1,us-east-1,93,93,1.0
3,9,a,b,us-east-1,us-east-1,93,93,1.0
4,9,SOURCE,frontend,XXXX,us-east-1,93,93,1.0
0,10,b,c,us-east-1,us-east-1,91,91,1.0
1,10,frontend,a,us-east-1,us-east-1,91,91,1.0
2,10,c,d,us-east-1,us-east-1,91,91,1.0
3,10,a,b,us-east-1,us-east-1,91,91,1.0
4,10,SOURCE,frontend,XXXX,us-east-1,91,91,1.0
0,11,b,c,us-east-1,us-east-1,97,97,1.0
1,11,frontend,a,us-east-1,us-east-1,97,97,1.0
2,11,c,d,us-east-1,us-east-1,97,97,1.0
3,11,a,b,us-east-1,us-east-1,97,97,1.0
4,11,SOURCE,frontend,XXXX,us-east-1,97,97,1.0
0,12,b,c,us-east-1,us-east-1,108,108,1.0
1,12,frontend,a,us-east-1,us-east-1,108,108,1.0
2,12,c,d,us-east-1,us-east-1,108,108,1.0
3,12,a,b,us-east-1,us-east-1,108,108,1.0
4,12,SOURCE,frontend,XXXX,us-east-1,108,108,1.0
0,13,b,c,us-east-1,us-east-1,102,102,1.0
1,13,frontend,a,us-east-1,us-east-1,102,102,1.0
2,13,c,d,us-east-1,us-east-1,102,102,1.0
3,13,a,b,us-east-1,us-east-1,102,102,1.0
4,13,SOURCE,frontend,XXXX,us-east-1,102,102,1.0
0,14,b,c,us-east-1,us-east-1,91,91,1.0
1,14,frontend,a,us-east-1,us-east-1,91,91,1.0
2,14,c,d,us-east-1,us-east-1,91,91,1.0
3,14,a,b,us-east-1,us-east-1,91,91,1.0
4,14,SOURCE,frontend,XXXX,us-east-1,91,91,1.0
0,15,b,c,us-east-1,us-east-1,90,90,1.0
1,15,frontend,a,us-east-1,us-east-1,90,90,1.0
2,15,c,d,us-east-1,us-east-1,90,90,1.0
3,15,a,b,us-east-1,us-east-1,90,90,1.0
4,15,SOURCE,frontend,XXXX,us-east-1,90,90,1.0
0,16,b,c,us-east-1,us-east-1,101,101,1.0
1,16,frontend,a,us-east-1,us-east-1,101,101,1.0
2,16,c,d,us-east-1,us-east-1,101,101,1.0
3,16,a,b,us-east-1,us-east-1,101,101,1.0
4,16,SOURCE,frontend,XXXX,us-east-1,101,101,1.0
0,17,b,c,us-east-1,us-east-1,99,99,1.0
1,17,frontend,a,us-east-1,us-east-1,99,99,1.0
2,17,c,d,us-east-1,us-east-1,99,99,1.0
3,17,a,b,us-east-1,us-east-1,99,99,1.0
4,17,SOURCE,frontend,XXXX,us-east-1,99,99,1.0
0,18,b,c,us-east-1,us-east-1,89,89,1.0
1,18,frontend,a,us-east-1,us-east-1,89,89,1.0
2,18,c,d,us-east-1,us-east-1,89,89,1.0
3,18,a,b,us-east-1,us-east-1,89,89,1.0
4,18,SOURCE,frontend,XXXX,us-east-1,89,89,1.0
0,19,b,c,us-east-1,us-east-1,107,107,1.0
1,19,frontend,a,us-east-1,us-east-1,107,107,1.0
2,19,c,d,us-east-1,us-east-1,107,107,1.0
3,19,a,b,us-east-1,us-east-1,107,107,1.0
4,19,SOURCE,frontend,XXXX,us-east-1,107,107,1.0
0,20,b,c,us-east-1,us-east-1,101,101,1.0
1,20,frontend,a,us-east-1,us-east-1,101,101,1.0
2,20,c,d,us-east-1,us-east-1,101,101,1.0
3,20,a,b,us-east-1,us-east-1,101,101,1.0
4,20,SOURCE,frontend,XXXX,us-east-1,101,101,1.0
0,21,b,c,us-east-1,us-east-1,90,90,1.0
1,21,frontend,a,us-east-1,us-east-1,90,90,1.0
2,21,c,d,us-east-1,us-east-1,90,90,1.0
3,21,a,b,us-east-1,us-east-1,90,90,1.0
4,21,SOURCE,frontend,XXXX,us-east-1,90,90,1.0
0,22,b,c,us-east-1,us-east-1,93,93,1.0
1,22,frontend,a,us-east-1,us-east-1,93,93,1.0
2,22,c,d,us-east-1,us-east-1,93,93,1.0
3,22,a,b,us-east-1,us-east-1,93,93,1.0
4,22,SOURCE,frontend,XXXX,us-east-1,93,93,1.0
0,23,b,c,us-east-1,us-east-1,97,97,1.0
1,23,frontend,a,us-east-1,us-east-1,97,97,1.0
2,23,c,d,us-east-1,us-east-1,97,97,1.0
3,23,a,b,us-east-1,us-east-1,97,97,1.0
4,23,SOURCE,frontend,XXXX,us-east-1,97,97,1.0
0,24,b,c,us-east-1,us-east-1,106,106,1.0
1,24,frontend,a,us-east-1,us-east-1,106,106,1.0
2,24,c,d,us-east-1,us-east-1,106,106,1.0
3,24,a,b,us-east-1,us-east-1,106,106,1.0
4,24,SOURCE,frontend,XXXX,us-east-1,106,106,1.0
0,25,b,c,us-east-1,us-east-1,113,113,1.0
1,25,b,c,us-west-1,us-west-1,1,1,1.0
2,25,frontend,a,us-east-1,us-east-1,113,114,0.9912280701754386
3,25,frontend,a,us-east-1,us-west-1,1,114,0.008771929824561403
4,25,c,d,us-east-1,us-east-1,113,113,1.0
5,25,c,d,us-west-1,us-west-1,1,1,1.0
6,25,a,b,us-east-1,us-east-1,113,113,1.0
7,25,a,b,us-west-1,us-west-1,1,1,1.0
8,25,SOURCE,frontend,XXXX,us-east-1,113,113,1.0
0,26,b,c,us-east-1,us-east-1,106,106,1.0
1,26,frontend,a,us-east-1,us-east-1,106,106,1.0
2,26,c,d,us-east-1,us-east-1,106,106,1.0
3,26,a,b,us-east-1,us-east-1,106,106,1.0
4,26,SOURCE,frontend,XXXX,us-east-1,106,106,1.0
0,27,b,c,us-east-1,us-east-1,97,97,1.0
1,27,frontend,a,us-east-1,us-east-1,97,97,1.0
2,27,c,d,us-east-1,us-east-1,97,97,1.0
3,27,a,b,us-east-1,us-east-1,97,97,1.0
4,27,SOURCE,frontend,XXXX,us-east-1,97,97,1.0
0,28,b,c,us-east-1,us-east-1,98,98,1.0
1,28,frontend,a,us-east-1,us-east-1,98,98,1.0
2,28,c,d,us-east-1,us-east-1,98,98,1.0
3,28,a,b,us-east-1,us-east-1,98,98,1.0
4,28,SOURCE,frontend,XXXX,us-east-1,98,98,1.0
0,29,b,c,us-east-1,us-east-1,89,89,1.0
1,29,frontend,a,us-east-1,us-east-1,89,89,1.0
2,29,c,d,us-east-1,us-east-1,89,89,1.0
3,29,a,b,us-east-1,us-east-1,89,89,1.0
4,29,SOURCE,frontend,XXXX,us-east-1,89,89,1.0
0,30,b,c,us-east-1,us-east-1,96,96,1.0
1,30,frontend,a,us-east-1,us-east-1,96,96,1.0
2,30,c,d,us-east-1,us-east-1,96,96,1.0
3,30,a,b,us-east-1,us-east-1,96,96,1.0
4,30,SOURCE,frontend,XXXX,us-east-1,96,96,1.0
0,31,b,c,us-east-1,us-east-1,98,98,1.0
1,31,frontend,a,us-east-1,us-east-1,98,98,1.0
2,31,c,d,us-east-1,us-east-1,98,98,1.0
3,31,a,b,us-east-1,us-east-1,98,98,1.0
4,31,SOURCE,frontend,XXXX,us-east-1,98,98,1.0
0,32,b,c,us-east-1,us-east-1,113,113,1.0
1,32,b,c,us-west-1,us-west-1,1,1,1.0
2,32,frontend,a,us-east-1,us-east-1,113,114,0.9912280701754386
3,32,frontend,a,us-east-1,us-west-1,1,114,0.008771929824561403
4,32,c,d,us-east-1,us-east-1,113,113,1.0
5,32,c,d,us-west-1,us-west-1,1,1,1.0
6,32,a,b,us-east-1,us-east-1,113,113,1.0
7,32,a,b,us-west-1,us-west-1,1,1,1.0
8,32,SOURCE,frontend,XXXX,us-east-1,113,113,1.0
0,33,b,c,us-east-1,us-east-1,98,98,1.0
1,33,frontend,a,us-east-1,us-east-1,98,98,1.0
2,33,c,d,us-east-1,us-east-1,98,98,1.0
3,33,a,b,us-east-1,us-east-1,98,98,1.0
4,33,SOURCE,frontend,XXXX,us-east-1,98,98,1.0
0,34,b,c,us-east-1,us-east-1,81,81,1.0
1,34,frontend,a,us-east-1,us-east-1,81,81,1.0
2,34,c,d,us-east-1,us-east-1,81,81,1.0
3,34,a,b,us-east-1,us-east-1,81,81,1.0
4,34,SOURCE,frontend,XXXX,us-east-1,81,81,1.0
0,35,b,c,us-east-1,us-east-1,92,92,1.0
1,35,frontend,a,us-east-1,us-east-1,92,92,1.0
2,35,c,d,us-east-1,us-east-1,92,92,1.0
3,35,a,b,us-east-1,us-east-1,92,92,1.0
4,35,SOURCE,frontend,XXXX,us-east-1,92,92,1.0
0,36,b,c,us-east-1,us-east-1,104,104,1.0
1,36,frontend,a,us-east-1,us-east-1,104,104,1.0
2,36,c,d,us-east-1,us-east-1,104,104,1.0
3,36,a,b,us-east-1,us-east-1,104,104,1.0
4,36,SOURCE,frontend,XXXX,us-east-1,104,104,1.0
0,37,b,c,us-east-1,us-east-1,99,99,1.0
1,37,frontend,a,us-east-1,us-east-1,99,99,1.0
2,37,c,d,us-east-1,us-east-1,99,99,1.0
3,37,a,b,us-east-1,us-east-1,99,99,1.0
4,37,SOURCE,frontend,XXXX,us-east-1,99,99,1.0
0,38,b,c,us-east-1,us-east-1,107,107,1.0
1,38,frontend,a,us-east-1,us-east-1,107,107,1.0
2,38,c,d,us-east-1,us-east-1,107,107,1.0
