,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,190,190,1.0
1,1,b,c,us-east-1,us-east-1,61,61,1.0
2,1,frontend,a,us-west-1,us-west-1,190,190,1.0
3,1,frontend,a,us-east-1,us-east-1,61,61,1.0
4,1,c,d,us-west-1,us-west-1,190,190,1.0
5,1,c,d,us-east-1,us-east-1,61,61,1.0
6,1,a,b,us-west-1,us-west-1,190,190,1.0
7,1,a,b,us-east-1,us-east-1,61,61,1.0
8,1,SOURCE,frontend,XXXX,us-west-1,190,251,0.7569721115537849
9,1,SOURCE,frontend,XXXX,us-east-1,61,251,0.24302788844621515
0,2,b,c,us-west-1,us-west-1,227,227,1.0
1,2,b,c,us-east-1,us-east-1,173,173,1.0
2,2,frontend,a,us-west-1,us-west-1,227,339,0.6696165191740413
3,2,frontend,a,us-west-1,us-east-1,112,339,0.3303834808259587
4,2,frontend,a,us-east-1,us-east-1,61,61,1.0
5,2,c,d,us-west-1,us-west-1,227,227,1.0
6,2,c,d,us-east-1,us-east-1,173,173,1.0
7,2,a,b,us-west-1,us-west-1,227,227,1.0
8,2,a,b,us-east-1,us-east-1,173,173,1.0
9,2,SOURCE,frontend,XXXX,us-west-1,338,399,0.8471177944862155
10,2,SOURCE,frontend,XXXX,us-east-1,61,399,0.15288220551378445
0,3,b,c,us-west-1,us-west-1,300,300,1.0
1,3,b,c,us-east-1,us-east-1,283,283,1.0
2,3,frontend,a,us-west-1,us-west-1,300,476,0.6302521008403361
3,3,frontend,a,us-west-1,us-east-1,176,476,0.3697478991596639
4,3,frontend,a,us-east-1,us-east-1,107,107,1.0
5,3,c,d,us-west-1,us-west-1,300,300,1.0
6,3,c,d,us-east-1,us-east-1,283,283,1.0
7,3,a,b,us-west-1,us-west-1,300,300,1.0
8,3,a,b,us-east-1,us-east-1,283,283,1.0
9,3,SOURCE,frontend,XXXX,us-west-1,475,582,0.8161512027491409
10,3,SOURCE,frontend,XXXX,us-east-1,107,582,0.18384879725085912
0,4,b,c,us-west-1,us-west-1,292,292,1.0
1,4,b,c,us-east-1,us-east-1,272,272,1.0
2,4,frontend,a,us-west-1,us-west-1,292,461,0.6334056399132321
3,4,frontend,a,us-west-1,us-east-1,169,461,0.3665943600867679
4,4,frontend,a,us-east-1,us-east-1,103,103,1.0
5,4,c,d,us-west-1,us-west-1,292,292,1.0
6,4,c,d,us-east-1,us-east-1,272,272,1.0
7,4,a,b,us-west-1,us-west-1,292,292,1.0
8,4,a,b,us-east-1,us-east-1,272,272,1.0
9,4,SOURCE,frontend,XXXX,us-west-1,460,563,0.8170515097690941
10,4,SOURCE,frontend,XXXX,us-east-1,103,563,0.18294849023090587
0,5,b,c,us-west-1,us-west-1,252,252,1.0
1,5,b,c,us-east-1,us-east-1,219,219,1.0
2,5,frontend,a,us-west-1,us-west-1,252,368,0.6847826086956522
3,5,frontend,a,us-west-1,us-east-1,116,368,0.31521739130434784
4,5,frontend,a,us-east-1,us-east-1,103,103,1.0
5,5,c,d,us-west-1,us-west-1,252,252,1.0
6,5,c,d,us-east-1,us-east-1,219,219,1.0
7,5,a,b,us-west-1,us-west-1,252,252,1.0
8,5,a,b,us-east-1,us-east-1,219,219,1.0
9,5,SOURCE,frontend,XXXX,us-west-1,367,470,0.7808510638297872
10,5,SOURCE,frontend,XXXX,us-east-1,103,470,0.21914893617021278
0,6,b,c,us-west-1,us-west-1,263,263,1.0
1,6,b,c,us-east-1,us-east-1,236,236,1.0
2,6,frontend,a,us-west-1,us-west-1,263,383,0.6866840731070496
3,6,frontend,a,us-west-1,us-east-1,120,383,0.3133159268929504
4,6,frontend,a,us-east-1,us-east-1,116,116,1.0
5,6,c,d,us-west-1,us-west-1,263,263,1.0
6,6,c,d,us-east-1,us-east-1,236,236,1.0
7,6,a,b,us-west-1,us-west-1,263,263,1.0
8,6,a,b,us-east-1,us-east-1,236,236,1.0
9,6,SOURCE,frontend,XXXX,us-west-1,382,498,0.7670682730923695
10,6,SOURCE,frontend,XXXX,us-east-1,116,498,0.23293172690763053
0,7,b,c,us-west-1,us-west-1,269,269,1.0
1,7,b,c,us-east-1,us-east-1,243,243,1.0
2,7,frontend,a,us-west-1,us-west-1,269,396,0.6792929292929293
3,7,frontend,a,us-west-1,us-east-1,127,396,0.3207070707070707
4,7,frontend,a,us-east-1,us-east-1,116,116,1.0
5,7,c,d,us-west-1,us-west-1,269,269,1.0
6,7,c,d,us-east-1,us-east-1,243,243,1.0
7,7,a,b,us-west-1,us-west-1,269,269,1.0
8,7,a,b,us-east-1,us-east-1,243,243,1.0
9,7,SOURCE,frontend,XXXX,us-west-1,395,511,0.7729941291585127
10,7,SOURCE,frontend,XXXX,us-east-1,116,511,0.22700587084148727
0,8,b,c,us-west-1,us-west-1,266,266,1.0
1,8,b,c,us-east-1,us-east-1,239,239,1.0
2,8,frontend,a,us-west-1,us-west-1,266,411,0.6472019464720195
3,8,frontend,a,us-west-1,us-east-1,145,411,0.35279805352798055
4,8,frontend,a,us-east-1,us-east-1,94,94,1.0
5,8,c,d,us-west-1,us-west-1,266,266,1.0
6,8,c,d,us-east-1,us-east-1,239,239,1.0
7,8,a,b,us-west-1,us-west-1,266,266,1.0
8,8,a,b,us-east-1,us-east-1,239,239,1.0
9,8,SOURCE,frontend,XXXX,us-west-1,410,504,0.8134920634920635
10,8,SOURCE,frontend,XXXX,us-east-1,94,504,0.1865079365079365
0,9,b,c,us-west-1,us-west-1,265,265,1.0
1,9,b,c,us-east-1,us-east-1,237,237,1.0
2,9,frontend,a,us-west-1,us-west-1,265,406,0.6527093596059114
3,9,frontend,a,us-west-1,us-east-1,141,406,0.3472906403940887
4,9,frontend,a,us-east-1,us-east-1,96,96,1.0
5,9,c,d,us-west-1,us-west-1,265,265,1.0
6,9,c,d,us-east-1,us-east-1,237,237,1.0
7,9,a,b,us-west-1,us-west-1,265,265,1.0
8,9,a,b,us-east-1,us-east-1,237,237,1.0
9,9,SOURCE,frontend,XXXX,us-west-1,405,501,0.8083832335329342
10,9,SOURCE,frontend,XXXX,us-east-1,96,501,0.19161676646706588
0,10,b,c,us-west-1,us-west-1,250,250,1.0
1,10,b,c,us-east-1,us-east-1,215,215,1.0
2,10,frontend,a,us-west-1,us-west-1,250,375,0.6666666666666666
3,10,frontend,a,us-west-1,us-east-1,125,375,0.3333333333333333
4,10,frontend,a,us-east-1,us-east-1,90,90,1.0
5,10,c,d,us-west-1,us-west-1,250,250,1.0
6,10,c,d,us-east-1,us-east-1,215,215,1.0
7,10,a,b,us-west-1,us-west-1,250,250,1.0
8,10,a,b,us-east-1,us-east-1,215,215,1.0
9,10,SOURCE,frontend,XXXX,us-west-1,374,464,0.8060344827586207
10,10,SOURCE,frontend,XXXX,us-east-1,90,464,0.1939655172413793
0,11,b,c,us-west-1,us-west-1,263,263,1.0
1,11,b,c,us-east-1,us-east-1,234,234,1.0
2,11,frontend,a,us-west-1,us-west-1,263,400,0.6575
3,11,frontend,a,us-west-1,us-east-1,137,400,0.3425
4,11,frontend,a,us-east-1,us-east-1,97,97,1.0
5,11,c,d,us-west-1,us-west-1,263,263,1.0
6,11,c,d,us-east-1,us-east-1,234,234,1.0
7,11,a,b,us-west-1,us-west-1,263,263,1.0
8,11,a,b,us-east-1,us-east-1,234,234,1.0
9,11,SOURCE,frontend,XXXX,us-west-1,399,496,0.8044354838709677
10,11,SOURCE,frontend,XXXX,us-east-1,97,496,0.19556451612903225
0,12,b,c,us-west-1,us-west-1,272,272,1.0
1,12,b,c,us-east-1,us-east-1,247,247,1.0
2,12,frontend,a,us-west-1,us-west-1,272,414,0.6570048309178744
3,12,frontend,a,us-west-1,us-east-1,142,414,0.34299516908212563
4,12,frontend,a,us-east-1,us-east-1,105,105,1.0
5,12,c,d,us-west-1,us-west-1,272,272,1.0
6,12,c,d,us-east-1,us-east-1,247,247,1.0
7,12,a,b,us-west-1,us-west-1,272,272,1.0
8,12,a,b,us-east-1,us-east-1,247,247,1.0
9,12,SOURCE,frontend,XXXX,us-west-1,413,518,0.7972972972972973
10,12,SOURCE,frontend,XXXX,us-east-1,105,518,0.20270270270270271
0,13,b,c,us-west-1,us-west-1,269,269,1.0
1,13,b,c,us-east-1,us-east-1,243,243,1.0
2,13,frontend,a,us-west-1,us-west-1,269,409,0.6577017114914425
3,13,frontend,a,us-west-1,us-east-1,140,409,0.3422982885085575
4,13,frontend,a,us-east-1,us-east-1,103,103,1.0
5,13,c,d,us-west-1,us-west-1,269,269,1.0
6,13,c,d,us-east-1,us-east-1,243,243,1.0
7,13,a,b,us-west-1,us-west-1,269,269,1.0
8,13,a,b,us-east-1,us-east-1,243,243,1.0
9,13,SOURCE,frontend,XXXX,us-west-1,408,511,0.7984344422700587
10,13,SOURCE,frontend,XXXX,us-east-1,103,511,0.20156555772994128
0,14,b,c,us-west-1,us-west-1,267,267,1.0
1,14,b,c,us-east-1,us-east-1,241,241,1.0
2,14,frontend,a,us-west-1,us-west-1,267,417,0.6402877697841727
3,14,frontend,a,us-west-1,us-east-1,150,417,0.3597122302158273
4,14,frontend,a,us-east-1,us-east-1,91,91,1.0
5,14,c,d,us-west-1,us-west-1,267,267,1.0
6,14,c,d,us-east-1,us-east-1,241,241,1.0
7,14,a,b,us-west-1,us-west-1,267,267,1.0
8,14,a,b,us-east-1,us-east-1,241,241,1.0
9,14,SOURCE,frontend,XXXX,us-west-1,416,507,0.8205128205128205
10,14,SOURCE,frontend,XXXX,us-east-1,91,507,0.1794871794871795
0,15,b,c,us-west-1,us-west-1,250,250,1.0
1,15,b,c,us-east-1,us-east-1,217,217,1.0
2,15,frontend,a,us-west-1,us-west-1,250,376,0.6648936170212766
3,15,frontend,a,us-west-1,us-east-1,126,376,0.3351063829787234
4,15,frontend,a,us-east-1,us-east-1,91,91,1.0
5,15,c,d,us-west-1,us-west-1,250,250,1.0
6,15,c,d,us-east-1,us-east-1,217,217,1.0
7,15,a,b,us-west-1,us-west-1,250,250,1.0
8,15,a,b,us-east-1,us-east-1,217,217,1.0
9,15,SOURCE,frontend,XXXX,us-west-1,375,466,0.8047210300429185
10,15,SOURCE,frontend,XXXX,us-east-1,91,466,0.19527896995708155
0,16,b,c,us-west-1,us-west-1,251,251,1.0
1,16,b,c,us-east-1,us-east-1,218,218,1.0
2,16,frontend,a,us-west-1,us-west-1,251,370,0.6783783783783783
3,16,frontend,a,us-west-1,us-east-1,119,370,0.3216216216216216
4,16,frontend,a,us-east-1,us-east-1,99,99,1.0
5,16,c,d,us-west-1,us-west-1,251,251,1.0
6,16,c,d,us-east-1,us-east-1,218,218,1.0
7,16,a,b,us-west-1,us-west-1,251,251,1.0
8,16,a,b,us-east-1,us-east-1,218,218,1.0
9,16,SOURCE,frontend,XXXX,us-west-1,369,468,0.7884615384615384
10,16,SOURCE,frontend,XXXX,us-east-1,99,468,0.21153846153846154
