,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,b,c,us-west-1,us-west-1,14,14,1.0
1,1,frontend,a,us-west-1,us-west-1,14,14,1.0
2,1,c,d,us-west-1,us-west-1,14,14,1.0
3,1,a,b,us-west-1,us-west-1,14,14,1.0
4,1,SOURCE,frontend,XXXX,us-west-1,14,14,1.0
0,2,b,c,us-east-1,us-east-1,108,108,1.0
1,2,b,c,us-west-1,us-west-1,306,306,1.0
2,2,frontend,a,us-east-1,us-east-1,21,21,1.0
3,2,frontend,a,us-west-1,us-east-1,87,393,0.22137404580152673
4,2,frontend,a,us-west-1,us-west-1,306,393,0.7786259541984732
5,2,c,d,us-east-1,us-east-1,108,108,1.0
6,2,c,d,us-west-1,us-west-1,306,306,1.0
7,2,a,b,us-east-1,us-east-1,108,108,1.0
8,2,a,b,us-west-1,us-west-1,306,306,1.0
9,2,SOURCE,frontend,XXXX,us-east-1,21,413,0.05084745762711865
10,2,SOURCE,frontend,XXXX,us-west-1,392,413,0.9491525423728814
0,3,b,c,us-east-1,us-east-1,112,112,1.0
1,3,b,c,us-west-1,us-west-1,119,119,1.0
2,3,frontend,a,us-east-1,us-east-1,112,112,1.0
3,3,frontend,a,us-west-1,us-west-1,119,119,1.0
4,3,c,d,us-east-1,us-east-1,112,112,1.0
5,3,c,d,us-west-1,us-west-1,119,119,1.0
6,3,a,b,us-east-1,us-east-1,112,112,1.0
7,3,a,b,us-west-1,us-west-1,119,119,1.0
8,3,SOURCE,frontend,XXXX,us-east-1,112,231,0.48484848484848486
9,3,SOURCE,frontend,XXXX,us-west-1,119,231,0.5151515151515151
0,4,b,c,us-east-1,us-east-1,102,102,1.0
1,4,b,c,us-west-1,us-west-1,188,188,1.0
2,4,frontend,a,us-east-1,us-east-1,102,102,1.0
3,4,frontend,a,us-west-1,us-west-1,188,188,1.0
4,4,c,d,us-east-1,us-east-1,102,102,1.0
5,4,c,d,us-west-1,us-west-1,188,188,1.0
6,4,a,b,us-east-1,us-east-1,102,102,1.0
7,4,a,b,us-west-1,us-west-1,188,188,1.0
8,4,SOURCE,frontend,XXXX,us-east-1,102,290,0.35172413793103446
9,4,SOURCE,frontend,XXXX,us-west-1,188,290,0.6482758620689655
0,5,b,c,us-east-1,us-east-1,98,98,1.0
