,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,frontend,a,us-east-1,us-east-1,61,61,1.0
1,1,frontend,a,us-west-1,us-west-1,237,237,1.0
2,1,b,c,us-east-1,us-east-1,-1,-1,1.0
3,1,c,d,us-east-1,us-east-1,-1,-1,1.0
4,1,a,b,us-east-1,us-east-1,-1,-1,1.0
5,1,b,c,us-west-1,us-west-1,-1,-1,1.0
6,1,c,d,us-west-1,us-west-1,-1,-1,1.0
7,1,a,b,us-west-1,us-west-1,-1,-1,1.0
0,2,frontend,a,us-east-1,us-east-1,107,107,1.0
1,2,frontend,a,us-west-1,us-west-1,300,390,0.7692307692307693
2,2,frontend,a,us-west-1,us-east-1,90,390,0.23076923076923078
3,2,b,c,us-east-1,us-east-1,-1,-1,1.0
4,2,c,d,us-east-1,us-east-1,-1,-1,1.0
5,2,a,b,us-east-1,us-east-1,-1,-1,1.0
6,2,b,c,us-west-1,us-west-1,-1,-1,1.0
7,2,c,d,us-west-1,us-west-1,-1,-1,1.0
8,2,a,b,us-west-1,us-west-1,-1,-1,1.0
0,3,frontend,a,us-east-1,us-east-1,102,102,1.0
1,3,frontend,a,us-west-1,us-west-1,300,306,0.9803921568627451
2,3,frontend,a,us-west-1,us-east-1,6,306,0.0196078431372549
3,3,b,c,us-east-1,us-east-1,-1,-1,1.0
4,3,c,d,us-east-1,us-east-1,-1,-1,1.0
5,3,a,b,us-east-1,us-east-1,-1,-1,1.0
6,3,b,c,us-west-1,us-west-1,-1,-1,1.0
7,3,c,d,us-west-1,us-west-1,-1,-1,1.0
8,3,a,b,us-west-1,us-west-1,-1,-1,1.0
0,4,frontend,a,us-east-1,us-east-1,102,102,1.0
1,4,frontend,a,us-west-1,us-west-1,366,558,0.6559139784946236
2,4,frontend,a,us-west-1,us-east-1,192,558,0.34408602150537637
3,4,b,c,us-east-1,us-east-1,-1,-1,1.0
4,4,c,d,us-east-1,us-east-1,-1,-1,1.0
5,4,a,b,us-east-1,us-east-1,-1,-1,1.0
6,4,b,c,us-west-1,us-west-1,-1,-1,1.0
7,4,c,d,us-west-1,us-west-1,-1,-1,1.0
8,4,a,b,us-west-1,us-west-1,-1,-1,1.0
0,6,frontend,a,us-east-1,us-east-1,107,107,1.0
1,6,frontend,a,us-west-1,us-west-1,372,596,0.6241610738255033
2,6,frontend,a,us-west-1,us-east-1,224,596,0.37583892617449666
3,6,b,c,us-east-1,us-east-1,-1,-1,1.0
4,6,c,d,us-east-1,us-east-1,-1,-1,1.0
5,6,a,b,us-east-1,us-east-1,-1,-1,1.0
6,6,b,c,us-west-1,us-west-1,-1,-1,1.0
7,6,c,d,us-west-1,us-west-1,-1,-1,1.0
8,6,a,b,us-west-1,us-west-1,-1,-1,1.0
0,7,frontend,a,us-east-1,us-east-1,107,107,1.0
1,7,frontend,a,us-west-1,us-west-1,374,556,0.6726618705035972
2,7,frontend,a,us-west-1,us-east-1,182,556,0.3273381294964029
3,7,b,c,us-east-1,us-east-1,-1,-1,1.0
4,7,c,d,us-east-1,us-east-1,-1,-1,1.0
5,7,a,b,us-east-1,us-east-1,-1,-1,1.0
6,7,b,c,us-west-1,us-west-1,-1,-1,1.0
7,7,c,d,us-west-1,us-west-1,-1,-1,1.0
8,7,a,b,us-west-1,us-west-1,-1,-1,1.0
0,9,frontend,a,us-east-1,us-east-1,91,91,1.0
1,9,frontend,a,us-west-1,us-west-1,300,517,0.5802707930367504
2,9,frontend,a,us-west-1,us-east-1,217,517,0.4197292069632495
3,9,b,c,us-east-1,us-east-1,-1,-1,1.0
4,9,c,d,us-east-1,us-east-1,-1,-1,1.0
5,9,a,b,us-east-1,us-east-1,-1,-1,1.0
6,9,b,c,us-west-1,us-west-1,-1,-1,1.0
7,9,c,d,us-west-1,us-west-1,-1,-1,1.0
8,9,a,b,us-west-1,us-west-1,-1,-1,1.0
0,11,frontend,a,us-east-1,us-east-1,106,106,1.0
1,11,frontend,a,us-west-1,us-west-1,330,535,0.616822429906542
2,11,frontend,a,us-west-1,us-east-1,205,535,0.38317757009345793
3,11,b,c,us-east-1,us-east-1,-1,-1,1.0
4,11,c,d,us-east-1,us-east-1,-1,-1,1.0
5,11,a,b,us-east-1,us-east-1,-1,-1,1.0
6,11,b,c,us-west-1,us-west-1,-1,-1,1.0
7,11,c,d,us-west-1,us-west-1,-1,-1,1.0
8,11,a,b,us-west-1,us-west-1,-1,-1,1.0
0,12,frontend,a,us-east-1,us-east-1,103,103,1.0
1,12,frontend,a,us-west-1,us-west-1,300,451,0.6651884700665188
2,12,frontend,a,us-west-1,us-east-1,151,451,0.3348115299334812
3,12,b,c,us-east-1,us-east-1,-1,-1,1.0
4,12,c,d,us-east-1,us-east-1,-1,-1,1.0
5,12,a,b,us-east-1,us-east-1,-1,-1,1.0
6,12,b,c,us-west-1,us-west-1,-1,-1,1.0
7,12,c,d,us-west-1,us-west-1,-1,-1,1.0
8,12,a,b,us-west-1,us-west-1,-1,-1,1.0
0,13,frontend,a,us-east-1,us-east-1,91,91,1.0
1,13,frontend,a,us-west-1,us-west-1,300,471,0.6369426751592356
2,13,frontend,a,us-west-1,us-east-1,171,471,0.3630573248407643
3,13,b,c,us-east-1,us-east-1,-1,-1,1.0
4,13,c,d,us-east-1,us-east-1,-1,-1,1.0
5,13,a,b,us-east-1,us-east-1,-1,-1,1.0
6,13,b,c,us-west-1,us-west-1,-1,-1,1.0
7,13,c,d,us-west-1,us-west-1,-1,-1,1.0
8,13,a,b,us-west-1,us-west-1,-1,-1,1.0
0,14,frontend,a,us-east-1,us-east-1,90,90,1.0
1,14,frontend,a,us-west-1,us-west-1,300,484,0.6198347107438017
2,14,frontend,a,us-west-1,us-east-1,184,484,0.38016528925619836
3,14,b,c,us-east-1,us-east-1,-1,-1,1.0
4,14,c,d,us-east-1,us-east-1,-1,-1,1.0
5,14,a,b,us-east-1,us-east-1,-1,-1,1.0
6,14,b,c,us-west-1,us-west-1,-1,-1,1.0
7,14,c,d,us-west-1,us-west-1,-1,-1,1.0
8,14,a,b,us-west-1,us-west-1,-1,-1,1.0
0,16,frontend,a,us-east-1,us-east-1,104,104,1.0
1,16,frontend,a,us-west-1,us-west-1,300,505,0.594059405940594
2,16,frontend,a,us-west-1,us-east-1,205,505,0.40594059405940597
3,16,b,c,us-east-1,us-east-1,-1,-1,1.0
4,16,c,d,us-east-1,us-east-1,-1,-1,1.0
5,16,a,b,us-east-1,us-east-1,-1,-1,1.0
6,16,b,c,us-west-1,us-west-1,-1,-1,1.0
7,16,c,d,us-west-1,us-west-1,-1,-1,1.0
8,16,a,b,us-west-1,us-west-1,-1,-1,1.0
0,17,frontend,a,us-east-1,us-east-1,85,85,1.0
1,17,frontend,a,us-west-1,us-west-1,300,493,0.6085192697768763
2,17,frontend,a,us-west-1,us-east-1,193,493,0.39148073022312374
3,17,b,c,us-east-1,us-east-1,-1,-1,1.0
4,17,c,d,us-east-1,us-east-1,-1,-1,1.0
5,17,a,b,us-east-1,us-east-1,-1,-1,1.0
6,17,b,c,us-west-1,us-west-1,-1,-1,1.0
7,17,c,d,us-west-1,us-west-1,-1,-1,1.0
8,17,a,b,us-west-1,us-west-1,-1,-1,1.0
0,18,frontend,a,us-east-1,us-east-1,107,107,1.0
1,18,frontend,a,us-west-1,us-west-1,300,501,0.5988023952095808
2,18,frontend,a,us-west-1,us-east-1,201,501,0.40119760479041916
3,18,b,c,us-east-1,us-east-1,-1,-1,1.0
4,18,c,d,us-east-1,us-east-1,-1,-1,1.0
5,18,a,b,us-east-1,us-east-1,-1,-1,1.0
6,18,b,c,us-west-1,us-west-1,-1,-1,1.0
7,18,c,d,us-west-1,us-west-1,-1,-1,1.0
8,18,a,b,us-west-1,us-west-1,-1,-1,1.0
0,19,frontend,a,us-east-1,us-east-1,101,101,1.0
1,19,frontend,a,us-west-1,us-west-1,300,488,0.6147540983606558
2,19,frontend,a,us-west-1,us-east-1,188,488,0.38524590163934425
3,19,b,c,us-east-1,us-east-1,-1,-1,1.0
4,19,c,d,us-east-1,us-east-1,-1,-1,1.0
5,19,a,b,us-east-1,us-east-1,-1,-1,1.0
6,19,b,c,us-west-1,us-west-1,-1,-1,1.0
7,19,c,d,us-west-1,us-west-1,-1,-1,1.0
8,19,a,b,us-west-1,us-west-1,-1,-1,1.0
0,20,frontend,a,us-east-1,us-east-1,90,90,1.0
1,20,frontend,a,us-west-1,us-west-1,300,473,0.6342494714587738
2,20,frontend,a,us-west-1,us-east-1,173,473,0.3657505285412262
3,20,b,c,us-east-1,us-east-1,-1,-1,1.0
