,counter,src_svc,dst_svc,src_cid,dst_cid,flow,total,weight
0,1,frontend,a,us-east-1,us-east-1,86,1.0,86
1,1,frontend,a,us-west-1,us-west-1,501,1.0,501
2,1,b,c,us-east-1,us-east-1,-1,1.0,-1
3,1,a,b,us-east-1,us-east-1,-1,1.0,-1
4,1,c,d,us-east-1,us-east-1,-1,1.0,-1
5,1,b,c,us-west-1,us-west-1,-1,1.0,-1
6,1,a,b,us-west-1,us-west-1,-1,1.0,-1
7,1,c,d,us-west-1,us-west-1,-1,1.0,-1
0,2,frontend,a,us-east-1,us-east-1,91,1.0,91
1,2,frontend,a,us-west-1,us-west-1,523,1.0,523
2,2,b,c,us-east-1,us-east-1,-1,1.0,-1
3,2,a,b,us-east-1,us-east-1,-1,1.0,-1
4,2,c,d,us-east-1,us-east-1,-1,1.0,-1
5,2,b,c,us-west-1,us-west-1,-1,1.0,-1
6,2,a,b,us-west-1,us-west-1,-1,1.0,-1
7,2,c,d,us-west-1,us-west-1,-1,1.0,-1
0,3,frontend,a,us-east-1,us-east-1,107,1.0,107
1,3,frontend,a,us-west-1,us-west-1,504,1.0,504
2,3,b,c,us-east-1,us-east-1,-1,1.0,-1
3,3,a,b,us-east-1,us-east-1,-1,1.0,-1
4,3,c,d,us-east-1,us-east-1,-1,1.0,-1
5,3,b,c,us-west-1,us-west-1,-1,1.0,-1
6,3,a,b,us-west-1,us-west-1,-1,1.0,-1
7,3,c,d,us-west-1,us-west-1,-1,1.0,-1
0,4,frontend,a,us-east-1,us-east-1,100,1.0,100
1,4,frontend,a,us-west-1,us-west-1,501,1.0,501
2,4,b,c,us-east-1,us-east-1,-1,1.0,-1
3,4,a,b,us-east-1,us-east-1,-1,1.0,-1
4,4,c,d,us-east-1,us-east-1,-1,1.0,-1
5,4,b,c,us-west-1,us-west-1,-1,1.0,-1
6,4,a,b,us-west-1,us-west-1,-1,1.0,-1
7,4,c,d,us-west-1,us-west-1,-1,1.0,-1
0,5,frontend,a,us-east-1,us-east-1,96,1.0,96
1,5,frontend,a,us-west-1,us-west-1,503,1.0,503
2,5,b,c,us-east-1,us-east-1,-1,1.0,-1
