7,1,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,87,89,0.9775280898876404
8,2,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,256,320,0.8
8,3,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,505,611,0.8265139116202946
8,4,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,482,583,0.8267581475128645
8,5,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,497,602,0.8255813953488372
8,6,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,470,577,0.8145580589254766
8,7,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,542,649,0.8351309707241911
8,8,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,461,538,0.8568773234200744
8,9,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,478,560,0.8535714285714285
8,10,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,492,570,0.8631578947368421
8,11,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,513,600,0.855
8,12,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,472,569,0.8295254833040422
8,13,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,461,547,0.8427787934186471
8,14,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,441,519,0.8497109826589595
8,15,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,482,552,0.8731884057971014
8,16,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,476,572,0.8321678321678322
8,17,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,484,572,0.8461538461538461
8,18,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,448,518,0.8648648648648649
8,19,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,458,546,0.8388278388278388
8,20,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,418,494,0.8461538461538461
8,21,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,435,497,0.8752515090543259
8,22,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,444,521,0.8522072936660269
8,23,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,457,522,0.8754789272030651
8,24,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,462,541,0.8539741219963032
8,25,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,416,490,0.8489795918367347
8,26,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,445,517,0.8607350096711799
8,27,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,450,516,0.872093023255814
8,28,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,458,515,0.8893203883495145
8,29,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,433,482,0.8983402489626556
8,30,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,444,494,0.8987854251012146
8,31,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,415,476,0.8718487394957983
8,32,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,430,492,0.8739837398373984
8,33,SOURCE,sslateingress,SOURCE,sslateingress@POST@/cart,XXXX,us-west-1,421,466,0.9034334763948498
